campaign_id,customer_id,campaign_date,campaign_type,email_subject,email_status,opened,clicked,conversion,offer_type
CMP002595,0148-DCDOS,2024-12-06,Upgrade,Exclusive Offer Just For You,Delivered,Yes,No,No,No Offer
CMP002596,0148-DCDOS,2023-02-06,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Premium Streaming
CMP002597,0148-DCDOS,2023-04-26,Discount,Limited Time Discount,Delivered,No,No,No,Free Installation
CMP002598,9992-RRAMN,2022-07-16,Loyalty,We Miss You!,Delivered,No,No,No,Cashback
CMP002599,9992-RRAMN,2020-06-12,Win-Back,We Miss You!,Delivered,No,No,No,Cashback
CMP002600,9992-RRAMN,2023-04-25,Win-Back,Special Loyalty Reward,Delivered,No,No,No,Free Upgrade
CMP002601,9992-RRAMN,2022-03-04,Discount,Special Loyalty Reward,Bounced,No,No,No,No Offer
CMP002602,0310-MVLET,2024-02-20,Retention,Upgrade Your Plan Today,Delivered,Yes,No,No,Loyalty Reward
CMP002603,0310-MVLET,2021-02-14,Upgrade,Limited Time Discount,Delivered,Yes,No,No,20% Discount
CMP002604,0310-MVLET,2020-08-05,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,Premium Streaming
CMP002605,0310-MVLET,2023-06-24,Discount,Thank You For Being With Us,Delivered,No,No,No,No Offer
CMP002606,4550-VBOFE,2024-06-08,Win-Back,We Miss You!,Delivered,Yes,No,No,Premium Streaming
CMP002607,4550-VBOFE,2020-12-08,Promotional,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP002608,4550-VBOFE,2020-09-28,Discount,Limited Time Discount,Delivered,Yes,No,No,Free Installation
CMP002609,4550-VBOFE,2023-10-08,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,20% Discount
CMP002610,5696-QURRL,2022-09-21,Retention,Save More On Your Next Bill,Delivered,No,No,No,No Offer
CMP002611,5696-QURRL,2024-02-03,Promotional,Upgrade Your Plan Today,Delivered,No,No,No,10% Discount
CMP002612,7409-KIUTL,2020-01-20,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Premium Streaming
CMP002613,7409-KIUTL,2021-05-13,Promotional,Free Data Waiting For You,Delivered,No,No,No,Cashback
CMP002614,7409-KIUTL,2020-08-12,Retention,Save More On Your Next Bill,Delivered,Yes,No,No,No Offer
CMP002615,1732-VHUBQ,2020-05-17,Promotional,Special Loyalty Reward,Delivered,Yes,No,No,Premium Streaming
CMP002616,1732-VHUBQ,2023-10-06,Loyalty,Free Data Waiting For You,Bounced,No,No,No,Premium Streaming
CMP002617,1732-VHUBQ,2025-11-14,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Cashback
CMP002618,1732-VHUBQ,2023-12-03,Win-Back,Thank You For Being With Us,Spam,No,No,No,Free Upgrade
CMP002619,1732-VHUBQ,2022-01-28,Retention,We Miss You!,Spam,No,No,No,Free Installation
CMP002620,0495-RVCBF,2020-04-26,Win-Back,Limited Time Discount,Delivered,No,No,No,Cashback
CMP002621,0495-RVCBF,2023-07-02,Win-Back,We Miss You!,Delivered,No,No,No,10% Discount
CMP002622,0495-RVCBF,2025-05-23,Upgrade,We Miss You!,Delivered,No,No,No,No Offer
CMP002623,0495-RVCBF,2024-02-10,Upgrade,Save More On Your Next Bill,Delivered,No,No,No,No Offer
CMP002624,7854-EDSSA,2021-08-12,Promotional,Free Data Waiting For You,Delivered,Yes,Yes,Yes,No Offer
CMP002625,7854-EDSSA,2025-06-28,Promotional,Limited Time Discount,Delivered,Yes,No,No,Free Installation
CMP002626,8869-TORSS,2020-12-25,Discount,Upgrade Your Plan Today,Delivered,No,No,No,Premium Streaming
CMP002627,8869-TORSS,2021-02-13,Discount,Thank You For Being With Us,Bounced,No,No,No,Premium Streaming
CMP002628,8869-TORSS,2025-02-10,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP002629,0679-IDSTG,2022-12-08,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,10% Discount
CMP002630,0679-IDSTG,2021-03-24,Promotional,Upgrade Your Plan Today,Delivered,No,No,No,20% Discount
CMP002631,2115-BFTIW,2021-11-02,Retention,We Miss You!,Spam,No,No,No,Free Installation
CMP002632,2115-BFTIW,2020-01-20,Loyalty,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Upgrade
CMP002633,2115-BFTIW,2021-11-08,Win-Back,Thank You For Being With Us,Delivered,No,No,No,Premium Streaming
CMP002634,2115-BFTIW,2020-07-09,Upgrade,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Extra Data
CMP002635,0611-DFXKO,2022-04-27,Loyalty,Free Data Waiting For You,Delivered,No,No,No,No Offer
CMP002636,0611-DFXKO,2022-01-10,Promotional,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP002637,7780-OTDSO,2022-08-12,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Cashback
CMP002638,7780-OTDSO,2025-08-18,Win-Back,We Miss You!,Delivered,No,No,No,Extra Data
CMP002639,7780-OTDSO,2021-09-12,Loyalty,Save More On Your Next Bill,Delivered,No,No,No,Premium Streaming
CMP002640,7780-OTDSO,2020-09-13,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP002641,9747-DDZOS,2025-02-06,Retention,Free Data Waiting For You,Delivered,Yes,Yes,No,10% Discount
CMP002642,9747-DDZOS,2022-06-02,Retention,Special Loyalty Reward,Delivered,No,No,No,Extra Data
CMP002643,9747-DDZOS,2025-05-05,Win-Back,Limited Time Discount,Delivered,Yes,No,No,20% Discount
CMP002644,9747-DDZOS,2023-01-24,Upgrade,Free Data Waiting For You,Delivered,Yes,No,No,Cashback
CMP002645,9747-DDZOS,2021-01-20,Win-Back,Thank You For Being With Us,Delivered,Yes,No,No,Loyalty Reward
CMP002646,0564-JJHGS,2020-11-05,Discount,Save More On Your Next Bill,Delivered,No,No,No,Extra Data
CMP002647,0564-JJHGS,2024-01-24,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Extra Data
CMP002648,0564-JJHGS,2025-01-02,Discount,We Miss You!,Delivered,Yes,No,No,Premium Streaming
CMP002649,3348-CFRNX,2025-02-24,Upgrade,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP002650,3348-CFRNX,2024-12-14,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,Extra Data
CMP002651,3348-CFRNX,2023-12-12,Upgrade,We Miss You!,Delivered,Yes,Yes,No,Cashback
CMP002652,3348-CFRNX,2024-09-09,Retention,We Miss You!,Delivered,Yes,Yes,No,10% Discount
CMP002653,3348-CFRNX,2021-09-17,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Free Upgrade
CMP002654,1428-GTBJJ,2021-05-17,Win-Back,We Miss You!,Delivered,Yes,Yes,Yes,10% Discount
CMP002655,1428-GTBJJ,2024-02-11,Retention,Upgrade Your Plan Today,Delivered,Yes,No,No,Extra Data
CMP002656,1428-GTBJJ,2022-12-25,Retention,Exclusive Offer Just For You,Delivered,No,No,No,20% Discount
CMP002657,8802-UNOJF,2025-04-08,Loyalty,Thank You For Being With Us,Delivered,No,No,No,Free Upgrade
CMP002658,8802-UNOJF,2020-04-26,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Cashback
CMP002659,6313-GIDIT,2020-07-24,Promotional,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP002660,6313-GIDIT,2024-04-02,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP002661,6313-GIDIT,2025-04-11,Promotional,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Installation
CMP002662,6313-GIDIT,2022-05-01,Discount,Limited Time Discount,Delivered,Yes,No,No,20% Discount
CMP002663,6313-GIDIT,2021-12-25,Upgrade,Exclusive Offer Just For You,Delivered,No,No,No,20% Discount
CMP002664,2845-AFFTX,2020-06-04,Loyalty,Thank You For Being With Us,Delivered,No,No,No,Cashback
CMP002665,2845-AFFTX,2024-01-08,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Loyalty Reward
CMP002666,2845-AFFTX,2023-05-09,Loyalty,Save More On Your Next Bill,Delivered,Yes,No,No,Premium Streaming
CMP002667,2845-AFFTX,2021-07-09,Upgrade,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP002668,2249-YPRNG,2023-08-21,Upgrade,Special Loyalty Reward,Delivered,No,No,No,20% Discount
CMP002669,2249-YPRNG,2020-06-10,Discount,Thank You For Being With Us,Delivered,Yes,No,No,Premium Streaming
CMP002670,2249-YPRNG,2021-06-28,Retention,Exclusive Offer Just For You,Delivered,No,No,No,20% Discount
CMP002671,7410-YTJIK,2024-01-13,Discount,We Miss You!,Delivered,Yes,No,No,Loyalty Reward
CMP002672,7410-YTJIK,2022-09-27,Discount,Free Data Waiting For You,Delivered,Yes,No,No,Extra Data
CMP002673,7410-YTJIK,2021-01-22,Upgrade,Special Loyalty Reward,Delivered,Yes,No,No,Extra Data
CMP002674,7410-YTJIK,2021-09-28,Upgrade,Thank You For Being With Us,Delivered,No,No,No,Extra Data
CMP002675,7410-YTJIK,2023-08-17,Upgrade,Thank You For Being With Us,Delivered,Yes,Yes,No,No Offer
CMP002676,4626-GYCZP,2021-04-22,Discount,Thank You For Being With Us,Delivered,Yes,No,No,Premium Streaming
CMP002677,4626-GYCZP,2021-01-25,Promotional,Limited Time Discount,Delivered,No,No,No,Cashback
CMP002678,5590-BYNII,2025-01-26,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,Extra Data
CMP002679,5590-BYNII,2024-06-04,Upgrade,Save More On Your Next Bill,Delivered,Yes,Yes,No,Loyalty Reward
CMP002680,5590-BYNII,2024-11-01,Loyalty,We Miss You!,Delivered,No,No,No,Premium Streaming
CMP002681,5590-BYNII,2024-12-05,Retention,We Miss You!,Delivered,No,No,No,Free Installation
CMP002682,5590-BYNII,2020-04-12,Promotional,Save More On Your Next Bill,Delivered,Yes,No,No,Extra Data
CMP002683,3237-AJGEH,2021-10-17,Upgrade,Free Data Waiting For You,Delivered,No,No,No,20% Discount
CMP002684,3237-AJGEH,2025-08-22,Loyalty,Free Data Waiting For You,Delivered,No,No,No,Loyalty Reward
CMP002685,3237-AJGEH,2021-05-16,Win-Back,Special Loyalty Reward,Delivered,No,No,No,Cashback
CMP002686,3237-AJGEH,2022-09-27,Win-Back,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,No Offer
CMP002687,1591-NFNLQ,2020-07-10,Discount,Thank You For Being With Us,Delivered,No,No,No,Free Installation
CMP002688,1591-NFNLQ,2022-07-01,Win-Back,Special Loyalty Reward,Delivered,Yes,Yes,No,Premium Streaming
CMP002689,1591-NFNLQ,2024-05-09,Retention,Thank You For Being With Us,Delivered,No,No,No,20% Discount
CMP002690,2815-CPTUL,2023-09-06,Retention,Limited Time Discount,Delivered,Yes,Yes,No,Extra Data
CMP002691,2815-CPTUL,2023-02-05,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Free Upgrade
CMP002692,2815-CPTUL,2022-09-01,Retention,Free Data Waiting For You,Delivered,No,No,No,No Offer
CMP002693,2815-CPTUL,2023-10-26,Discount,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP002694,0596-BQCEQ,2022-01-25,Loyalty,We Miss You!,Delivered,No,No,No,Loyalty Reward
CMP002695,0596-BQCEQ,2024-05-22,Retention,Upgrade Your Plan Today,Delivered,No,No,No,Cashback
CMP002696,0596-BQCEQ,2024-02-05,Upgrade,Limited Time Discount,Delivered,No,No,No,Extra Data
CMP002697,1481-ZUWZA,2025-12-26,Promotional,Limited Time Discount,Delivered,No,No,No,Premium Streaming
CMP002698,1481-ZUWZA,2022-03-19,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,20% Discount
CMP002699,1481-ZUWZA,2025-08-01,Discount,Upgrade Your Plan Today,Delivered,No,No,No,Cashback
CMP002700,1481-ZUWZA,2024-07-26,Retention,Upgrade Your Plan Today,Delivered,No,No,No,Free Upgrade
CMP002701,2309-OSFEU,2021-10-01,Upgrade,Exclusive Offer Just For You,Delivered,No,No,No,Free Installation
CMP002702,2309-OSFEU,2020-11-06,Win-Back,We Miss You!,Delivered,No,No,No,Loyalty Reward
CMP002703,2309-OSFEU,2020-05-18,Discount,Limited Time Discount,Delivered,No,No,No,Free Upgrade
CMP002704,1891-FZYSA,2022-01-22,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,10% Discount
CMP002705,1891-FZYSA,2023-06-11,Discount,Upgrade Your Plan Today,Delivered,Yes,No,No,No Offer
CMP002706,1891-FZYSA,2024-05-13,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,10% Discount
CMP002707,1891-FZYSA,2024-02-06,Promotional,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Cashback
CMP002708,7613-LLQFO,2020-01-21,Discount,Thank You For Being With Us,Delivered,No,No,No,Free Installation
CMP002709,7613-LLQFO,2025-03-12,Retention,Thank You For Being With Us,Delivered,No,No,No,Extra Data
CMP002710,7613-LLQFO,2023-02-05,Upgrade,Free Data Waiting For You,Delivered,Yes,No,No,20% Discount
CMP002711,7613-LLQFO,2023-03-15,Upgrade,Limited Time Discount,Delivered,No,No,No,Free Upgrade
CMP002712,7613-LLQFO,2024-07-08,Loyalty,Free Data Waiting For You,Delivered,No,No,No,Cashback
CMP002713,2640-PMGFL,2022-03-20,Upgrade,Special Loyalty Reward,Delivered,Yes,Yes,No,Extra Data
CMP002714,2640-PMGFL,2020-06-21,Retention,We Miss You!,Delivered,No,No,No,Premium Streaming
CMP002715,2640-PMGFL,2021-10-26,Upgrade,Free Data Waiting For You,Delivered,Yes,Yes,No,Cashback
CMP002716,2640-PMGFL,2024-05-10,Retention,Save More On Your Next Bill,Delivered,No,No,No,10% Discount
CMP002717,2640-PMGFL,2025-10-17,Discount,Limited Time Discount,Delivered,No,No,No,No Offer
CMP002718,3801-HMYNL,2020-05-26,Loyalty,Special Loyalty Reward,Delivered,Yes,No,No,Loyalty Reward
CMP002719,3801-HMYNL,2021-08-17,Promotional,Limited Time Discount,Delivered,No,No,No,Extra Data
CMP002720,3801-HMYNL,2023-08-04,Retention,Save More On Your Next Bill,Spam,No,No,No,No Offer
CMP002721,9685-WKZGT,2021-10-05,Loyalty,Special Loyalty Reward,Delivered,No,No,No,Premium Streaming
CMP002722,9685-WKZGT,2023-06-19,Retention,We Miss You!,Delivered,No,No,No,10% Discount
CMP002723,9685-WKZGT,2024-04-20,Promotional,Exclusive Offer Just For You,Delivered,Yes,Yes,Yes,10% Discount
CMP002724,6022-UGGSO,2021-08-04,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Cashback
CMP002725,6022-UGGSO,2023-02-10,Upgrade,Exclusive Offer Just For You,Delivered,No,No,No,Loyalty Reward
CMP002726,6022-UGGSO,2021-11-04,Retention,Limited Time Discount,Delivered,No,No,No,20% Discount
CMP002727,6022-UGGSO,2022-01-01,Promotional,Special Loyalty Reward,Delivered,Yes,No,No,Loyalty Reward
CMP002728,6022-UGGSO,2023-11-01,Discount,Upgrade Your Plan Today,Delivered,No,No,No,20% Discount
CMP002729,4484-CGXFK,2020-11-17,Upgrade,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP002730,4484-CGXFK,2021-04-26,Discount,Special Loyalty Reward,Delivered,Yes,No,No,No Offer
CMP002731,4484-CGXFK,2023-02-28,Discount,Upgrade Your Plan Today,Delivered,No,No,No,Loyalty Reward
CMP002732,6214-EDAKZ,2023-06-14,Retention,Special Loyalty Reward,Delivered,No,No,No,20% Discount
CMP002733,6214-EDAKZ,2025-03-06,Win-Back,We Miss You!,Spam,No,No,No,Free Upgrade
CMP002734,6127-ISGTU,2025-10-20,Upgrade,Free Data Waiting For You,Delivered,Yes,Yes,No,Free Upgrade
CMP002735,6127-ISGTU,2020-02-21,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,Cashback
CMP002736,6127-ISGTU,2022-02-04,Retention,Free Data Waiting For You,Delivered,No,No,No,10% Discount
CMP002737,8740-XLHDR,2025-01-21,Promotional,Limited Time Discount,Delivered,Yes,No,No,Cashback
CMP002738,8740-XLHDR,2022-10-25,Upgrade,Special Loyalty Reward,Delivered,No,No,No,20% Discount
CMP002739,1208-DNHLN,2020-10-16,Upgrade,We Miss You!,Delivered,No,No,No,Free Upgrade
CMP002740,1208-DNHLN,2020-04-25,Upgrade,Free Data Waiting For You,Delivered,Yes,No,No,Free Upgrade
CMP002741,1208-DNHLN,2020-09-05,Discount,Special Loyalty Reward,Delivered,Yes,Yes,No,Loyalty Reward
CMP002742,1208-DNHLN,2023-10-13,Win-Back,We Miss You!,Delivered,No,No,No,Premium Streaming
CMP002743,1208-DNHLN,2021-11-04,Loyalty,Upgrade Your Plan Today,Delivered,No,No,No,Premium Streaming
CMP002744,1761-AEZZR,2024-11-20,Win-Back,Upgrade Your Plan Today,Delivered,Yes,Yes,No,Premium Streaming
CMP002745,1761-AEZZR,2022-10-21,Loyalty,Thank You For Being With Us,Delivered,No,No,No,No Offer
CMP002746,1761-AEZZR,2023-12-12,Win-Back,Exclusive Offer Just For You,Delivered,No,No,No,20% Discount
CMP002747,1761-AEZZR,2020-05-14,Retention,Save More On Your Next Bill,Delivered,No,No,No,Free Installation
CMP002748,1761-AEZZR,2021-09-11,Upgrade,We Miss You!,Delivered,No,No,No,Loyalty Reward
CMP002749,3923-CSIHK,2023-06-18,Upgrade,Upgrade Your Plan Today,Delivered,No,No,No,Extra Data
CMP002750,3923-CSIHK,2024-02-20,Win-Back,Limited Time Discount,Delivered,No,No,No,10% Discount
CMP002751,3923-CSIHK,2021-12-14,Win-Back,Upgrade Your Plan Today,Delivered,Yes,Yes,No,10% Discount
CMP002752,3923-CSIHK,2022-12-02,Promotional,Special Loyalty Reward,Delivered,Yes,Yes,Yes,No Offer
CMP002753,7120-RFMVS,2024-12-26,Discount,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP002754,7120-RFMVS,2023-09-27,Upgrade,Save More On Your Next Bill,Delivered,Yes,No,No,Free Upgrade
CMP002755,7120-RFMVS,2024-09-05,Discount,Special Loyalty Reward,Delivered,No,No,No,Free Installation
CMP002756,7120-RFMVS,2021-02-18,Promotional,Free Data Waiting For You,Spam,No,No,No,Free Installation
CMP002757,7120-RFMVS,2025-01-01,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,No Offer
CMP002758,7317-GGVPB,2024-12-23,Retention,Thank You For Being With Us,Delivered,Yes,No,No,Free Installation
CMP002759,7317-GGVPB,2022-05-11,Win-Back,Save More On Your Next Bill,Delivered,Yes,No,No,20% Discount
CMP002760,7317-GGVPB,2025-12-08,Win-Back,We Miss You!,Delivered,Yes,No,No,20% Discount
CMP002761,1322-AGOQM,2020-11-17,Retention,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Premium Streaming
CMP002762,1322-AGOQM,2020-12-18,Discount,Exclusive Offer Just For You,Delivered,No,No,No,Free Upgrade
CMP002763,1322-AGOQM,2022-01-12,Upgrade,Thank You For Being With Us,Delivered,Yes,Yes,No,Cashback
CMP002764,3677-IYRBF,2023-01-16,Retention,Special Loyalty Reward,Spam,No,No,No,No Offer
CMP002765,3677-IYRBF,2023-10-06,Discount,Free Data Waiting For You,Delivered,Yes,Yes,No,Loyalty Reward
CMP002766,5692-FPTAH,2020-01-22,Upgrade,Thank You For Being With Us,Delivered,Yes,No,No,Premium Streaming
CMP002767,5692-FPTAH,2025-01-17,Upgrade,We Miss You!,Delivered,No,No,No,Extra Data
CMP002768,1550-LOAHA,2025-01-09,Discount,Special Loyalty Reward,Delivered,No,No,No,No Offer
CMP002769,1550-LOAHA,2025-03-14,Discount,Free Data Waiting For You,Delivered,No,No,No,Free Upgrade
CMP002770,1550-LOAHA,2020-01-08,Win-Back,We Miss You!,Delivered,Yes,No,No,Free Upgrade
CMP002771,1550-LOAHA,2020-11-06,Win-Back,Special Loyalty Reward,Delivered,Yes,Yes,No,Premium Streaming
CMP002772,0268-QKIWO,2025-01-23,Win-Back,We Miss You!,Delivered,Yes,No,No,Loyalty Reward
CMP002773,0268-QKIWO,2021-05-08,Loyalty,We Miss You!,Delivered,No,No,No,10% Discount
CMP002774,0268-QKIWO,2023-02-05,Discount,Free Data Waiting For You,Delivered,No,No,No,Free Installation
CMP002775,0268-QKIWO,2024-05-17,Win-Back,Limited Time Discount,Delivered,No,No,No,Loyalty Reward
CMP002776,0876-WDUUZ,2022-12-21,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,Extra Data
CMP002777,0876-WDUUZ,2023-06-14,Promotional,Free Data Waiting For You,Delivered,Yes,No,No,10% Discount
CMP002778,0876-WDUUZ,2023-11-06,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Loyalty Reward
CMP002779,0876-WDUUZ,2023-10-11,Promotional,Upgrade Your Plan Today,Delivered,Yes,No,No,Free Upgrade
CMP002780,0617-FHSGK,2023-04-12,Upgrade,We Miss You!,Delivered,Yes,No,No,10% Discount
CMP002781,0617-FHSGK,2025-08-06,Retention,Upgrade Your Plan Today,Delivered,No,No,No,20% Discount
CMP002782,0617-FHSGK,2024-07-17,Discount,Thank You For Being With Us,Delivered,Yes,No,No,20% Discount
CMP002783,0617-FHSGK,2023-12-26,Loyalty,Special Loyalty Reward,Delivered,Yes,Yes,Yes,20% Discount
CMP002784,2858-MOFSQ,2023-01-10,Upgrade,Thank You For Being With Us,Spam,No,No,No,Extra Data
CMP002785,2858-MOFSQ,2025-11-06,Win-Back,Thank You For Being With Us,Bounced,No,No,No,Premium Streaming
CMP002786,8118-LSUEL,2020-11-25,Win-Back,Thank You For Being With Us,Delivered,No,No,No,Free Installation
CMP002787,8118-LSUEL,2022-02-06,Retention,Limited Time Discount,Delivered,No,No,No,10% Discount
CMP002788,7005-CCBKV,2023-06-25,Win-Back,Special Loyalty Reward,Delivered,Yes,No,No,No Offer
CMP002789,7005-CCBKV,2023-06-07,Discount,Exclusive Offer Just For You,Delivered,Yes,Yes,No,Extra Data
CMP002790,4250-FDVOU,2023-07-02,Retention,Save More On Your Next Bill,Delivered,No,No,No,Loyalty Reward
CMP002791,4250-FDVOU,2025-06-21,Discount,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
CMP002792,5277-ZLOOR,2024-10-11,Win-Back,Free Data Waiting For You,Delivered,Yes,No,No,Extra Data
CMP002793,5277-ZLOOR,2025-04-09,Loyalty,Exclusive Offer Just For You,Delivered,No,No,No,Premium Streaming
CMP002794,5277-ZLOOR,2022-07-18,Promotional,Thank You For Being With Us,Delivered,Yes,Yes,No,Free Installation
CMP002795,5277-ZLOOR,2023-11-23,Discount,Special Loyalty Reward,Delivered,Yes,Yes,No,10% Discount
CMP002796,2141-RRYGO,2020-05-17,Loyalty,Save More On Your Next Bill,Spam,No,No,No,Cashback
CMP002797,2141-RRYGO,2025-11-27,Loyalty,Exclusive Offer Just For You,Delivered,Yes,No,No,Free Upgrade
CMP002798,2141-RRYGO,2021-06-11,Upgrade,Save More On Your Next Bill,Delivered,No,No,No,Premium Streaming
CMP002799,2141-RRYGO,2021-08-20,Promotional,Exclusive Offer Just For You,Delivered,No,No,No,10% Discount
CMP002800,2141-RRYGO,2025-01-15,Retention,Save More On Your Next Bill,Delivered,Yes,Yes,Yes,Free Installation
CMP002801,6376-GAHQE,2021-04-08,Win-Back,We Miss You!,Delivered,Yes,No,No,Free Installation
CMP002802,6376-GAHQE,2024-11-26,Loyalty,Thank You For Being With Us,Delivered,Yes,No,No,20% Discount
CMP002803,6376-GAHQE,2021-12-01,Upgrade,Save More On Your Next Bill,Delivered,No,No,No,No Offer
CMP002804,6376-GAHQE,2025-03-21,Upgrade,Upgrade Your Plan Today,Delivered,Yes,Yes,No,20% Discount
CMP002805,5052-PNLOS,2024-03-24,Win-Back,We Miss You!,Delivered,Yes,No,No,Extra Data
CMP002806,5052-PNLOS,2023-11-07,Discount,Save More On Your Next Bill,Delivered,Yes,No,No,Free Installation
CMP002807,5052-PNLOS,2021-06-23,Discount,Limited Time Discount,Delivered,Yes,Yes,No,Free Installation
CMP002808,5052-PNLOS,2020-12-08,Retention,Free Data Waiting For You,Delivered,Yes,No,No,No Offer
CMP002809,5052-PNLOS,2022-07-22,Promotional,We Miss You!,Delivered,No,No,No,Loyalty Reward
CMP002810,6979-ZNSFF,2022-07-23,Loyalty,Free Data Waiting For You,Delivered,No,No,No,Premium Streaming
