ticket_id,customer_id,created_date,issue_type,priority,status,resolution_time,agent_name,customer_rating
TKT004592,8008-HAWED,2024-03-01,Router Problem,High,Resolved,19,Rohit Kumar,4.0
TKT004593,8008-HAWED,2021-12-11,Account Login,Medium,Resolved,41,Simran Kaur,4.0
TKT004594,8008-HAWED,2025-07-04,Movie Streaming Issue,High,Resolved,41,Anjali Jain,2.0
TKT004595,7124-UGSUR,2022-04-19,Slow Internet,Low,Resolved,94,Rohit Kumar,3.0
TKT004596,7124-UGSUR,2025-05-23,Slow Internet,Medium,Resolved,57,Neha Gupta,2.0
TKT004597,7124-UGSUR,2025-01-19,TV Streaming Issue,Medium,In Progress,37,Rahul Sharma,
TKT004598,7124-UGSUR,2022-05-20,Router Problem,High,Resolved,34,Karan Mehta,2.0
TKT004599,1862-SKORY,2024-05-28,Slow Internet,High,Resolved,18,Simran Kaur,2.0
TKT004600,1862-SKORY,2024-10-22,Movie Streaming Issue,Medium,In Progress,71,Rohit Kumar,
TKT004601,1862-SKORY,2023-03-22,WiFi Connectivity,Medium,Resolved,28,Vikas Yadav,1.0
TKT004602,1502-XFCVR,2024-04-13,Slow Internet,Medium,Closed,57,Vikas Yadav,1.0
TKT004603,1502-XFCVR,2021-07-03,Billing Issue,Low,Closed,51,Neha Gupta,3.0
TKT004604,1502-XFCVR,2024-01-12,TV Streaming Issue,High,Resolved,27,Neha Gupta,1.0
TKT004605,1502-XFCVR,2024-07-18,Account Login,Low,Closed,68,Anjali Jain,3.0
TKT004606,9692-TUSXH,2020-08-15,Payment Issue,High,Closed,13,Anjali Jain,4.0
TKT004607,9692-TUSXH,2025-04-11,WiFi Connectivity,High,Resolved,34,Arjun Patel,2.0
TKT004608,7912-SYRQT,2023-08-22,Billing Issue,High,Resolved,20,Arjun Patel,4.0
TKT004609,7912-SYRQT,2022-10-27,Router Problem,High,Resolved,14,Anjali Jain,2.0
TKT004610,7912-SYRQT,2022-10-23,Router Problem,High,Resolved,31,Rahul Sharma,4.0
TKT004611,4816-JBHOV,2024-02-27,Account Login,High,Closed,16,Anjali Jain,2.0
TKT004612,4816-JBHOV,2020-12-16,Technical Support,Low,Open,99,Karan Mehta,
TKT004613,4816-JBHOV,2024-03-19,TV Streaming Issue,High,Resolved,28,Priya Verma,4.0
TKT004614,4816-JBHOV,2022-03-28,Movie Streaming Issue,High,Closed,33,Rahul Sharma,4.0
TKT004615,8292-TYSPY,2022-02-26,Payment Issue,Medium,Open,54,Vikas Yadav,
TKT004616,8292-TYSPY,2020-11-15,Router Problem,Medium,Resolved,71,Vikas Yadav,2.0
TKT004617,8292-TYSPY,2025-07-02,Billing Issue,High,Closed,37,Rahul Sharma,3.0
TKT004618,8292-TYSPY,2024-11-13,Account Login,Low,Resolved,88,Rahul Sharma,1.0
TKT004619,1867-BDVFH,2021-09-11,Movie Streaming Issue,Low,Closed,63,Karan Mehta,2.0
TKT004620,1867-BDVFH,2020-04-17,Phone Service Issue,Medium,Resolved,42,Neha Gupta,3.0
TKT004621,1867-BDVFH,2022-05-19,Technical Support,Medium,Closed,52,Anjali Jain,3.0
TKT004622,1867-BDVFH,2021-10-22,Phone Service Issue,Medium,Resolved,66,Priya Verma,4.0
TKT004623,2359-QWQUL,2023-04-04,TV Streaming Issue,Medium,Resolved,45,Arjun Patel,3.0
TKT004624,2359-QWQUL,2023-03-24,Slow Internet,High,Resolved,41,Rahul Sharma,3.0
TKT004625,2359-QWQUL,2024-07-12,Router Problem,Low,Closed,82,Rahul Sharma,4.0
TKT004626,9103-TCIHJ,2024-07-11,No Internet,Low,Resolved,104,Priya Verma,2.0
TKT004627,9103-TCIHJ,2023-07-19,TV Streaming Issue,Medium,Resolved,29,Neha Gupta,1.0
TKT004628,9103-TCIHJ,2022-06-18,Technical Support,Medium,Resolved,49,Neha Gupta,4.0
TKT004629,4140-WJAWW,2022-03-23,Payment Issue,Medium,Resolved,36,Neha Gupta,1.0
TKT004630,4140-WJAWW,2020-04-04,Phone Service Issue,High,Resolved,39,Aman Singh,3.0
TKT004631,4140-WJAWW,2024-12-26,Payment Issue,High,Resolved,12,Neha Gupta,1.0
TKT004632,4140-WJAWW,2024-01-26,Payment Issue,High,Resolved,40,Neha Gupta,1.0
TKT004633,6653-CBBOM,2020-04-08,Account Login,Low,Resolved,111,Anjali Jain,4.0
TKT004634,6653-CBBOM,2025-11-03,TV Streaming Issue,High,Resolved,16,Vikas Yadav,1.0
TKT004635,6653-CBBOM,2020-11-18,Slow Internet,Medium,Resolved,32,Anjali Jain,3.0
TKT004636,3247-ZVOUO,2025-09-24,Technical Support,High,Closed,47,Simran Kaur,3.0
TKT004637,3247-ZVOUO,2024-05-07,WiFi Connectivity,High,Resolved,15,Anjali Jain,1.0
TKT004638,6101-IMRMM,2023-07-23,Billing Issue,High,Closed,26,Anjali Jain,1.0
TKT004639,6101-IMRMM,2025-06-16,Payment Issue,High,Closed,37,Rohit Kumar,3.0
TKT004640,6101-IMRMM,2023-04-20,Slow Internet,High,Resolved,32,Rohit Kumar,2.0
TKT004641,6101-IMRMM,2025-08-05,Technical Support,High,In Progress,20,Simran Kaur,
TKT004642,6101-IMRMM,2024-09-02,Account Login,High,Closed,17,Karan Mehta,3.0
TKT004643,1268-ASBGA,2025-02-25,Technical Support,High,Resolved,41,Anjali Jain,4.0
TKT004644,1268-ASBGA,2020-10-27,No Internet,Medium,Resolved,56,Rohit Kumar,1.0
TKT004645,1268-ASBGA,2025-04-06,WiFi Connectivity,High,Resolved,32,Simran Kaur,2.0
TKT004646,1268-ASBGA,2021-08-06,Slow Internet,High,Closed,34,Arjun Patel,3.0
TKT004647,8943-URTMR,2021-06-20,Movie Streaming Issue,High,Resolved,41,Vikas Yadav,1.0
TKT004648,8943-URTMR,2022-09-01,Billing Issue,High,In Progress,30,Rohit Kumar,
TKT004649,8943-URTMR,2023-08-15,Technical Support,Low,Open,57,Anjali Jain,
TKT004650,8943-URTMR,2024-06-23,WiFi Connectivity,High,In Progress,12,Priya Verma,
TKT004651,4713-LZDRV,2020-11-26,WiFi Connectivity,High,Resolved,47,Karan Mehta,1.0
TKT004652,4713-LZDRV,2022-07-11,WiFi Connectivity,Medium,Resolved,57,Neha Gupta,2.0
TKT004653,4713-LZDRV,2021-08-12,Router Problem,Medium,Resolved,49,Rahul Sharma,4.0
TKT004654,4713-LZDRV,2022-08-09,No Internet,High,Resolved,40,Anjali Jain,4.0
TKT004655,4325-NFSKC,2023-10-16,Technical Support,High,Closed,13,Arjun Patel,2.0
TKT004656,4325-NFSKC,2022-12-24,Slow Internet,Low,In Progress,51,Neha Gupta,
TKT004657,4325-NFSKC,2024-12-20,WiFi Connectivity,Medium,Resolved,53,Priya Verma,4.0
TKT004658,4325-NFSKC,2024-10-21,WiFi Connectivity,Low,Resolved,72,Priya Verma,4.0
TKT004659,2955-PSXOE,2020-11-08,Phone Service Issue,High,Resolved,35,Vikas Yadav,4.0
TKT004660,2955-PSXOE,2022-09-07,Payment Issue,Medium,Resolved,61,Priya Verma,4.0
TKT004661,7762-URZQH,2020-05-18,Slow Internet,High,Resolved,24,Neha Gupta,2.0
TKT004662,7762-URZQH,2020-10-24,Phone Service Issue,High,Resolved,37,Neha Gupta,2.0
TKT004663,7762-URZQH,2020-12-22,TV Streaming Issue,Low,In Progress,106,Rahul Sharma,
TKT004664,7762-URZQH,2024-07-08,Router Problem,High,Resolved,31,Rahul Sharma,3.0
TKT004665,7762-URZQH,2023-11-18,Account Login,Medium,Resolved,46,Priya Verma,2.0
TKT004666,6907-NZZIJ,2020-01-20,Payment Issue,Low,Closed,116,Anjali Jain,1.0
TKT004667,6907-NZZIJ,2025-10-07,Technical Support,Low,Resolved,60,Aman Singh,4.0
TKT004668,6907-NZZIJ,2022-07-10,Payment Issue,Low,In Progress,97,Karan Mehta,
TKT004669,2911-UREFD,2025-11-28,Technical Support,High,Closed,12,Karan Mehta,3.0
TKT004670,2911-UREFD,2022-02-11,Payment Issue,Medium,Resolved,48,Rahul Sharma,1.0
TKT004671,2911-UREFD,2021-05-24,TV Streaming Issue,Medium,Closed,62,Karan Mehta,2.0
TKT004672,2911-UREFD,2020-11-28,Account Login,High,In Progress,44,Arjun Patel,
TKT004673,2911-UREFD,2024-09-27,Router Problem,High,Resolved,18,Arjun Patel,4.0
TKT004674,3744-ZRRDZ,2020-06-09,No Internet,Low,Closed,49,Karan Mehta,2.0
TKT004675,3744-ZRRDZ,2020-07-25,Technical Support,High,Closed,46,Rohit Kumar,4.0
TKT004676,3744-ZRRDZ,2024-01-18,TV Streaming Issue,Medium,Resolved,42,Karan Mehta,4.0
TKT004677,3744-ZRRDZ,2024-06-20,Payment Issue,Medium,Resolved,53,Anjali Jain,3.0
TKT004678,3744-ZRRDZ,2025-03-14,Movie Streaming Issue,High,Resolved,21,Anjali Jain,4.0
TKT004679,5673-TIYIB,2024-04-17,Movie Streaming Issue,Medium,Open,69,Vikas Yadav,
TKT004680,5673-TIYIB,2022-04-01,Phone Service Issue,High,Resolved,23,Simran Kaur,3.0
TKT004681,5673-TIYIB,2020-06-28,TV Streaming Issue,High,Resolved,29,Vikas Yadav,4.0
TKT004682,5673-TIYIB,2025-09-15,Slow Internet,Low,Resolved,118,Anjali Jain,2.0
TKT004683,5673-TIYIB,2022-07-12,Account Login,Low,Resolved,55,Karan Mehta,1.0
TKT004684,1602-IJQQE,2024-07-05,No Internet,Medium,In Progress,47,Karan Mehta,
TKT004685,1602-IJQQE,2023-06-26,Billing Issue,Low,In Progress,111,Neha Gupta,
TKT004686,1602-IJQQE,2020-03-17,Technical Support,Medium,Resolved,35,Arjun Patel,1.0
TKT004687,1602-IJQQE,2020-01-21,Technical Support,Medium,Closed,45,Vikas Yadav,3.0
TKT004688,1602-IJQQE,2020-07-18,TV Streaming Issue,Low,Resolved,118,Rohit Kumar,4.0
TKT004689,4628-WQCQQ,2023-08-10,Account Login,Medium,Resolved,27,Vikas Yadav,1.0
TKT004690,4628-WQCQQ,2024-06-01,WiFi Connectivity,High,In Progress,33,Rahul Sharma,
TKT004691,1644-IRKSF,2022-03-12,Payment Issue,High,Closed,23,Vikas Yadav,4.0
TKT004692,1644-IRKSF,2023-09-21,Phone Service Issue,High,Resolved,13,Neha Gupta,1.0
TKT004693,1644-IRKSF,2024-08-27,Movie Streaming Issue,Medium,Open,48,Rahul Sharma,
TKT004694,1644-IRKSF,2020-03-27,No Internet,Medium,Resolved,67,Simran Kaur,4.0
TKT004695,1644-IRKSF,2023-09-20,Payment Issue,Medium,Resolved,70,Rohit Kumar,1.0
TKT004696,3705-PSNGL,2023-12-19,Billing Issue,High,Resolved,41,Priya Verma,4.0
TKT004697,3705-PSNGL,2025-11-15,Phone Service Issue,High,Resolved,28,Arjun Patel,4.0
TKT004698,3705-PSNGL,2023-02-05,Account Login,High,Resolved,40,Rohit Kumar,1.0
TKT004699,3705-PSNGL,2021-01-21,Phone Service Issue,Low,Resolved,104,Rahul Sharma,3.0
TKT004700,3705-PSNGL,2020-09-23,Billing Issue,Medium,Resolved,70,Simran Kaur,4.0
TKT004701,6502-HCJTI,2020-06-16,Router Problem,High,Resolved,39,Neha Gupta,3.0
TKT004702,6502-HCJTI,2024-07-16,Phone Service Issue,Medium,Resolved,51,Arjun Patel,4.0
TKT004703,6502-HCJTI,2022-07-25,Router Problem,Medium,Resolved,69,Anjali Jain,3.0
TKT004704,6502-HCJTI,2024-12-20,TV Streaming Issue,Medium,Resolved,33,Arjun Patel,1.0
TKT004705,2606-RMDHZ,2024-11-27,Router Problem,High,Resolved,17,Priya Verma,4.0
TKT004706,2606-RMDHZ,2023-01-05,Account Login,High,Resolved,40,Rohit Kumar,1.0
TKT004707,8258-GSTJK,2021-04-02,Account Login,Medium,Resolved,44,Anjali Jain,1.0
TKT004708,8258-GSTJK,2020-05-08,Payment Issue,High,Open,41,Simran Kaur,
TKT004709,8258-GSTJK,2021-12-21,Slow Internet,Low,Resolved,68,Arjun Patel,2.0
TKT004710,8258-GSTJK,2025-08-25,No Internet,Low,Resolved,112,Karan Mehta,3.0
TKT004711,6861-OKBCE,2025-11-20,Phone Service Issue,Low,Resolved,66,Aman Singh,3.0
TKT004712,6861-OKBCE,2022-11-24,Phone Service Issue,High,Resolved,34,Aman Singh,3.0
TKT004713,6861-OKBCE,2024-11-24,Account Login,High,Resolved,12,Neha Gupta,2.0
TKT004714,6861-OKBCE,2025-09-25,Billing Issue,High,Resolved,31,Arjun Patel,1.0
TKT004715,6861-OKBCE,2021-04-05,Account Login,Low,Resolved,98,Anjali Jain,4.0
TKT004716,9940-RHLFB,2024-02-23,Technical Support,High,Resolved,31,Rohit Kumar,2.0
TKT004717,9940-RHLFB,2021-07-15,Slow Internet,Medium,Closed,48,Rahul Sharma,2.0
TKT004718,2995-UPRYS,2023-08-14,No Internet,Medium,Resolved,69,Karan Mehta,4.0
TKT004719,2995-UPRYS,2025-01-17,Account Login,Medium,Resolved,56,Rahul Sharma,4.0
TKT004720,2995-UPRYS,2023-05-01,Router Problem,Medium,Resolved,42,Aman Singh,3.0
TKT004721,2995-UPRYS,2022-11-16,Movie Streaming Issue,High,Resolved,44,Arjun Patel,2.0
TKT004722,6686-YPGHK,2020-01-10,Movie Streaming Issue,Low,Resolved,102,Karan Mehta,3.0
TKT004723,6686-YPGHK,2020-01-26,Router Problem,Medium,Closed,54,Karan Mehta,2.0
TKT004724,1383-EZRWL,2023-11-27,Account Login,High,Resolved,26,Arjun Patel,3.0
TKT004725,1383-EZRWL,2021-04-13,Phone Service Issue,High,In Progress,18,Priya Verma,
TKT004726,1383-EZRWL,2022-01-18,Account Login,Medium,Resolved,66,Arjun Patel,4.0
TKT004727,1383-EZRWL,2024-04-13,Account Login,Low,Resolved,49,Rohit Kumar,2.0
TKT004728,4759-TRPLW,2021-11-19,TV Streaming Issue,Medium,Resolved,38,Anjali Jain,1.0
TKT004729,4759-TRPLW,2025-04-14,Router Problem,High,In Progress,18,Priya Verma,
TKT004730,8563-IIOXK,2021-06-03,Router Problem,Medium,Resolved,59,Arjun Patel,1.0
TKT004731,8563-IIOXK,2021-09-13,TV Streaming Issue,High,Closed,33,Simran Kaur,1.0
TKT004732,8563-IIOXK,2024-09-10,TV Streaming Issue,Low,Resolved,77,Rohit Kumar,1.0
TKT004733,8563-IIOXK,2024-06-18,Account Login,Medium,In Progress,72,Karan Mehta,
TKT004734,8563-IIOXK,2022-08-12,Billing Issue,Medium,Resolved,52,Rohit Kumar,4.0
TKT004735,8020-BWHYL,2022-01-14,Billing Issue,Medium,Resolved,44,Simran Kaur,3.0
TKT004736,8020-BWHYL,2024-09-08,Technical Support,Low,Resolved,96,Simran Kaur,4.0
TKT004737,8020-BWHYL,2023-04-25,Movie Streaming Issue,Low,Resolved,110,Neha Gupta,2.0
TKT004738,2982-VPSGI,2024-08-08,Phone Service Issue,Medium,Resolved,37,Neha Gupta,4.0
TKT004739,2982-VPSGI,2021-01-13,Slow Internet,Low,Resolved,89,Aman Singh,3.0
TKT004740,2982-VPSGI,2024-11-23,Router Problem,Medium,Closed,42,Rohit Kumar,2.0
TKT004741,2982-VPSGI,2022-05-06,Payment Issue,High,Resolved,42,Aman Singh,1.0
TKT004742,2982-VPSGI,2021-10-20,No Internet,High,Resolved,19,Priya Verma,2.0
TKT004743,8199-ZLLSA,2024-05-04,Payment Issue,Medium,Resolved,41,Aman Singh,4.0
TKT004744,8199-ZLLSA,2022-08-18,Payment Issue,High,Resolved,31,Neha Gupta,1.0
TKT004745,8199-ZLLSA,2020-03-15,Slow Internet,Medium,Resolved,25,Arjun Patel,4.0
TKT004746,4625-EWPTF,2024-06-05,TV Streaming Issue,Medium,Resolved,27,Neha Gupta,2.0
TKT004747,4625-EWPTF,2021-01-28,Phone Service Issue,Low,Resolved,84,Vikas Yadav,3.0
TKT004748,5980-NOPLP,2020-08-06,Phone Service Issue,Medium,In Progress,49,Karan Mehta,
TKT004749,5980-NOPLP,2024-04-22,Slow Internet,High,Resolved,35,Neha Gupta,3.0
TKT004750,5980-NOPLP,2021-07-27,Billing Issue,High,Resolved,48,Vikas Yadav,4.0
TKT004751,5980-NOPLP,2025-11-23,Payment Issue,Medium,In Progress,57,Rahul Sharma,
TKT004752,5980-NOPLP,2022-06-10,TV Streaming Issue,High,Resolved,38,Arjun Patel,4.0
TKT004753,6892-XPFPU,2024-07-07,Technical Support,High,Resolved,21,Rahul Sharma,3.0
TKT004754,6892-XPFPU,2021-10-12,Payment Issue,High,In Progress,27,Arjun Patel,
TKT004755,6892-XPFPU,2025-02-10,Router Problem,Low,Resolved,58,Karan Mehta,1.0
TKT004756,8010-EZLOU,2024-01-03,Router Problem,High,Resolved,39,Priya Verma,3.0
TKT004757,8010-EZLOU,2020-12-01,Account Login,High,Resolved,33,Vikas Yadav,1.0
TKT004758,8010-EZLOU,2022-08-16,Technical Support,High,Open,19,Anjali Jain,
TKT004759,8010-EZLOU,2021-06-27,Technical Support,Medium,Closed,45,Anjali Jain,3.0
TKT004760,8010-EZLOU,2025-11-22,Phone Service Issue,High,Resolved,21,Vikas Yadav,4.0
TKT004761,9874-QLCLH,2021-10-04,Movie Streaming Issue,High,Closed,14,Anjali Jain,1.0
TKT004762,9874-QLCLH,2022-09-01,WiFi Connectivity,Medium,Resolved,71,Vikas Yadav,3.0
TKT004763,9874-QLCLH,2020-02-09,TV Streaming Issue,High,Resolved,45,Priya Verma,2.0
TKT004764,9874-QLCLH,2020-02-21,Payment Issue,Low,Resolved,79,Arjun Patel,4.0
TKT004765,8062-YBDOE,2023-10-15,Movie Streaming Issue,Medium,Open,32,Arjun Patel,
TKT004766,8062-YBDOE,2023-01-17,WiFi Connectivity,High,Resolved,42,Anjali Jain,4.0
TKT004767,6000-APYLU,2020-11-22,Phone Service Issue,Low,Closed,95,Neha Gupta,1.0
TKT004768,6000-APYLU,2020-03-01,Account Login,Medium,Resolved,54,Rahul Sharma,3.0
TKT004769,0947-IDHRQ,2024-07-09,Phone Service Issue,Medium,Open,65,Simran Kaur,
TKT004770,0947-IDHRQ,2022-09-10,Phone Service Issue,Low,Open,116,Anjali Jain,
TKT004771,0947-IDHRQ,2025-05-20,No Internet,High,Resolved,46,Rohit Kumar,1.0
TKT004772,0947-IDHRQ,2024-01-20,Billing Issue,High,In Progress,41,Priya Verma,
TKT004773,0947-IDHRQ,2021-02-10,TV Streaming Issue,High,Resolved,19,Vikas Yadav,1.0
TKT004774,3672-YITQD,2020-07-07,No Internet,Medium,Resolved,70,Arjun Patel,4.0
TKT004775,3672-YITQD,2021-12-20,Technical Support,High,Resolved,28,Simran Kaur,2.0
TKT004776,3672-YITQD,2024-07-25,Payment Issue,High,Resolved,38,Arjun Patel,4.0
TKT004777,9048-JVYVF,2022-01-16,Slow Internet,High,Resolved,31,Anjali Jain,1.0
TKT004778,9048-JVYVF,2020-02-07,Account Login,Medium,Resolved,32,Rohit Kumar,2.0
TKT004779,8988-ECPJR,2025-03-23,Account Login,Medium,Open,24,Vikas Yadav,
TKT004780,8988-ECPJR,2022-05-09,TV Streaming Issue,High,In Progress,41,Simran Kaur,
TKT004781,8988-ECPJR,2024-09-20,Phone Service Issue,Medium,In Progress,41,Arjun Patel,
TKT004782,8988-ECPJR,2024-08-07,Router Problem,Medium,Resolved,25,Arjun Patel,1.0
TKT004783,3776-EKTKM,2024-10-13,No Internet,Low,Resolved,112,Priya Verma,2.0
TKT004784,3776-EKTKM,2025-12-07,Payment Issue,High,Resolved,30,Karan Mehta,3.0
TKT004785,3776-EKTKM,2024-08-05,No Internet,Medium,Closed,48,Vikas Yadav,4.0
TKT004786,1902-XBTFB,2020-08-01,Router Problem,Medium,Resolved,65,Aman Singh,2.0
TKT004787,1902-XBTFB,2023-01-01,Movie Streaming Issue,High,Resolved,19,Aman Singh,1.0
TKT004788,1902-XBTFB,2023-02-22,WiFi Connectivity,High,Open,13,Rahul Sharma,
TKT004789,1902-XBTFB,2024-12-15,WiFi Connectivity,High,Resolved,21,Rohit Kumar,1.0
TKT004790,1902-XBTFB,2023-02-18,WiFi Connectivity,Medium,Resolved,30,Rohit Kumar,3.0
TKT004791,0643-OKLRP,2025-07-15,Phone Service Issue,High,Resolved,16,Vikas Yadav,4.0
TKT004792,0643-OKLRP,2023-09-14,Billing Issue,High,Closed,35,Aman Singh,2.0
TKT004793,0643-OKLRP,2023-06-18,No Internet,High,Resolved,18,Rahul Sharma,2.0
TKT004794,0643-OKLRP,2022-04-03,TV Streaming Issue,High,Resolved,48,Rahul Sharma,2.0
TKT004795,9381-NDKME,2020-11-12,Payment Issue,High,Resolved,19,Anjali Jain,1.0
TKT004796,9381-NDKME,2024-05-23,Movie Streaming Issue,High,Resolved,34,Rohit Kumar,2.0
TKT004797,9381-NDKME,2020-09-26,Technical Support,High,Closed,21,Anjali Jain,1.0
TKT004798,9381-NDKME,2020-02-06,Billing Issue,Low,Resolved,112,Vikas Yadav,3.0
TKT004799,2794-XIMMO,2022-05-20,Phone Service Issue,High,Resolved,13,Simran Kaur,1.0
TKT004800,2794-XIMMO,2020-07-13,Phone Service Issue,High,Resolved,27,Simran Kaur,3.0
TKT004801,2794-XIMMO,2023-06-05,TV Streaming Issue,Medium,Resolved,25,Rahul Sharma,4.0
TKT004802,2794-XIMMO,2021-09-20,Technical Support,High,Closed,17,Rohit Kumar,1.0
TKT004803,8382-SHQEH,2020-02-28,Phone Service Issue,High,Open,24,Simran Kaur,
TKT004804,8382-SHQEH,2022-06-12,Router Problem,Medium,Resolved,60,Simran Kaur,3.0
TKT004805,2983-ZANRP,2021-03-06,Technical Support,High,Resolved,33,Rohit Kumar,4.0
TKT004806,2983-ZANRP,2021-10-16,Billing Issue,High,Resolved,27,Anjali Jain,1.0
TKT004807,2983-ZANRP,2024-04-14,No Internet,Low,Resolved,53,Simran Kaur,3.0
TKT004808,7845-URHJN,2021-05-04,Account Login,Medium,Resolved,45,Karan Mehta,3.0
TKT004809,7845-URHJN,2023-02-05,Billing Issue,High,Resolved,20,Arjun Patel,4.0
TKT004810,7845-URHJN,2024-07-18,Billing Issue,High,In Progress,26,Rahul Sharma,
TKT004811,3034-ZBEQN,2025-01-26,TV Streaming Issue,Medium,Resolved,40,Rohit Kumar,1.0
TKT004812,3034-ZBEQN,2022-09-23,Billing Issue,Medium,In Progress,40,Aman Singh,
TKT004813,3034-ZBEQN,2025-03-01,TV Streaming Issue,Medium,Resolved,57,Simran Kaur,2.0
TKT004814,3034-ZBEQN,2025-10-19,Technical Support,Low,Closed,93,Anjali Jain,3.0
TKT004815,8327-LZKAS,2025-10-04,No Internet,Medium,Resolved,54,Vikas Yadav,1.0
TKT004816,8327-LZKAS,2023-02-09,TV Streaming Issue,High,Open,15,Vikas Yadav,
TKT004817,1075-BGWOH,2023-11-12,Payment Issue,High,Open,44,Simran Kaur,
TKT004818,1075-BGWOH,2022-01-27,Phone Service Issue,Medium,Open,32,Priya Verma,
TKT004819,1075-BGWOH,2025-04-16,No Internet,High,In Progress,33,Rahul Sharma,
TKT004820,1075-BGWOH,2025-11-09,Slow Internet,High,In Progress,16,Neha Gupta,
TKT004821,1075-BGWOH,2024-12-20,Billing Issue,High,Resolved,31,Priya Verma,4.0
TKT004822,0302-JOIVN,2025-08-15,Account Login,High,Resolved,39,Neha Gupta,1.0
TKT004823,0302-JOIVN,2023-12-04,Slow Internet,High,Open,24,Anjali Jain,
TKT004824,0302-JOIVN,2024-03-06,Phone Service Issue,High,Resolved,35,Priya Verma,2.0
TKT004825,0302-JOIVN,2023-07-04,Billing Issue,High,Closed,32,Karan Mehta,3.0
TKT004826,5366-IJEQJ,2021-11-19,Billing Issue,High,Resolved,23,Rahul Sharma,3.0
TKT004827,5366-IJEQJ,2024-07-12,Phone Service Issue,High,Closed,39,Aman Singh,4.0
TKT004828,5366-IJEQJ,2020-11-15,Phone Service Issue,Medium,Resolved,27,Karan Mehta,3.0
TKT004829,5366-IJEQJ,2021-10-12,Billing Issue,High,Resolved,24,Neha Gupta,1.0
TKT004830,1981-INRFU,2020-10-22,TV Streaming Issue,High,Resolved,12,Rohit Kumar,1.0
TKT004831,1981-INRFU,2024-04-10,Payment Issue,Medium,Resolved,34,Anjali Jain,1.0
TKT004832,1981-INRFU,2023-05-21,Billing Issue,High,Resolved,46,Rohit Kumar,1.0
TKT004833,1981-INRFU,2025-02-04,TV Streaming Issue,High,Resolved,47,Arjun Patel,1.0
TKT004834,4971-PUYQO,2020-04-22,Router Problem,High,Resolved,35,Karan Mehta,2.0
TKT004835,4971-PUYQO,2024-02-21,No Internet,High,Resolved,43,Simran Kaur,2.0
TKT004836,4971-PUYQO,2023-04-10,No Internet,High,Resolved,45,Karan Mehta,1.0
TKT004837,8485-GJCDN,2022-07-16,Slow Internet,High,Resolved,18,Simran Kaur,3.0
TKT004838,8485-GJCDN,2020-03-19,Router Problem,High,Resolved,26,Karan Mehta,2.0
TKT004839,1527-SXDPN,2024-02-13,Router Problem,Low,In Progress,116,Rahul Sharma,
TKT004840,1527-SXDPN,2025-08-20,Billing Issue,High,Open,18,Rahul Sharma,
TKT004841,1527-SXDPN,2023-12-26,Billing Issue,Medium,Resolved,46,Rohit Kumar,2.0
TKT004842,6029-WTIPC,2022-01-22,Payment Issue,Low,In Progress,72,Rohit Kumar,
TKT004843,6029-WTIPC,2020-06-03,No Internet,Low,Resolved,57,Simran Kaur,3.0
TKT004844,6029-WTIPC,2023-12-21,Account Login,Low,Resolved,118,Vikas Yadav,1.0
TKT004845,6029-WTIPC,2024-04-21,WiFi Connectivity,High,In Progress,33,Rahul Sharma,
TKT004846,6029-WTIPC,2022-02-24,WiFi Connectivity,High,Resolved,21,Rahul Sharma,3.0
TKT004847,8634-CILSZ,2020-06-11,Account Login,High,Closed,29,Simran Kaur,3.0
TKT004848,8634-CILSZ,2022-02-04,Router Problem,High,Resolved,38,Simran Kaur,1.0
TKT004849,8634-CILSZ,2025-02-16,WiFi Connectivity,Low,Resolved,78,Karan Mehta,1.0
TKT004850,8634-CILSZ,2022-11-06,Account Login,Medium,Resolved,57,Vikas Yadav,4.0
TKT004851,8634-CILSZ,2023-07-26,No Internet,High,In Progress,19,Anjali Jain,
TKT004852,6682-QJDGB,2022-09-25,TV Streaming Issue,Medium,Resolved,50,Aman Singh,4.0
TKT004853,6682-QJDGB,2025-04-21,Router Problem,High,Resolved,25,Rohit Kumar,1.0
TKT004854,6682-QJDGB,2022-11-24,Account Login,High,Resolved,44,Aman Singh,4.0
TKT004855,8780-IXSTS,2022-10-20,Slow Internet,High,Closed,25,Anjali Jain,4.0
TKT004856,8780-IXSTS,2022-03-21,Payment Issue,High,Open,42,Vikas Yadav,
TKT004857,9530-EHPOH,2020-08-25,Phone Service Issue,Medium,Resolved,49,Vikas Yadav,1.0
TKT004858,9530-EHPOH,2021-06-19,Movie Streaming Issue,High,Resolved,39,Neha Gupta,1.0
TKT004859,9530-EHPOH,2024-04-22,Technical Support,Medium,Closed,57,Anjali Jain,3.0
TKT004860,0345-HKJVM,2023-04-13,Technical Support,High,Resolved,30,Vikas Yadav,3.0
TKT004861,0345-HKJVM,2020-01-07,No Internet,High,Closed,26,Vikas Yadav,2.0
TKT004862,0345-HKJVM,2024-06-22,Payment Issue,High,Resolved,34,Rahul Sharma,4.0
TKT004863,0345-HKJVM,2024-09-10,Billing Issue,Medium,Resolved,38,Anjali Jain,3.0
TKT004864,0345-HKJVM,2022-11-16,Billing Issue,High,Closed,21,Arjun Patel,4.0
TKT004865,3049-SOLAY,2023-03-16,No Internet,High,In Progress,38,Karan Mehta,
TKT004866,3049-SOLAY,2021-02-28,No Internet,Low,Closed,96,Rohit Kumar,2.0
TKT004867,3049-SOLAY,2024-07-06,Phone Service Issue,Medium,Resolved,29,Priya Verma,2.0
