CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,total_logins,avg_session_minutes,successful_logins,total_transactions,total_amount,avg_transaction,total_internet_usage,avg_download_speed,avg_upload_speed,total_call_minutes,total_sms,total_streaming_hours,support_ticket_count,avg_resolution_time,avg_customer_rating,complaint_count,avg_resolution_days,total_campaigns,emails_opened,emails_clicked,conversions,total_offers,offers_accepted,total_offer_value
0123-CRBRT,1,United States,California,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,Female,No,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,No,0,40,5152,,116,51.0,113,61,5940.75,97.38934426229508,12707.07,49.098688524590166,24.804918032786883,79071,23555,8943.710000000001,1.0,15.0,4.0,1.0,13.0,8,7,2,1,1.0,1.0,0.0
6292-TOSSS,1,United States,California,Mt Baldy,91759,"34.231318, -117.662032",34.231318,-117.662032,Male,No,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,1195.25,No,0,68,4297,,94,52.638297872340424,90,50,1375.6299999999999,27.5126,0.0,0.0,0.0,73239,19454,0.0,2.0,36.5,5.0,0.0,0.0,6,3,2,0,0.0,0.0,0.0
3197-ARFOY,1,United States,California,Ontario,91761,"34.035602, -117.591528",34.035602,-117.591528,Female,Yes,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.0,2007.25,No,0,59,3524,,59,48.28813559322034,58,19,2191.35,115.33421052631579,10036.48,375.6194736842105,140.76684210526318,23812,6741,2668.74,1.0,75.0,5.0,1.0,4.0,5,5,2,1,1.0,1.0,0.0
7014-ZZXAW,1,United States,California,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.25,1732.95,No,0,59,5409,,116,53.525862068965516,113,71,1899.97,26.760140845070424,0.0,0.0,0.0,84237,27738,0.0,2.0,53.5,4.0,1.0,0.0,8,4,1,0,0.0,0.0,0.0
7633-MVPUY,1,United States,California,Diamond Bar,91765,"33.992416, -117.807874",33.992416,-117.807874,Male,No,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,3450.15,No,0,68,4012,,68,44.73529411764706,68,57,3785.54,66.41298245614036,12041.45,47.3740350877193,24.693508771929825,63784,23790,0.0,1.0,43.0,3.0,0.0,0.0,4,3,1,0,0.0,0.0,0.0
4716-HHKQH,1,United States,California,Pomona,91767,"34.083086, -117.737997",34.083086,-117.737997,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,2172.05,No,0,65,5328,,115,49.65217391304348,112,20,2387.22,119.36099999999999,8961.92,315.79,159.658,24650,8072,2140.77,0.0,0.0,0.0,1.0,15.0,8,6,2,0,1.0,1.0,21.41
3179-GBRWV,1,United States,California,San Gabriel,91775,"34.114772, -118.089431",34.114772,-118.089431,Male,Yes,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,1339.8,No,0,23,4604,,97,53.7319587628866,94,21,1518.47,72.30809523809523,4918.14,54.52142857142857,24.73,27823,10659,2531.37,3.0,81.0,4.0,1.0,12.0,6,5,2,1,1.0,1.0,0.0
8645-KWHJO,1,United States,California,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,Male,No,No,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,771.95,No,0,23,4900,,53,50.698113207547166,51,14,856.35,61.167857142857144,2925.5,48.42142857142857,25.992142857142856,0,0,1644.9,0.0,0.0,0.0,1.0,4.0,5,3,1,0,0.0,0.0,0.0
4130-MZLCC,1,United States,California,Temple City,91780,"34.101608, -118.055848",34.101608,-118.055848,Female,No,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.55,244.75,No,0,54,2739,,76,56.89473684210526,73,5,270.46,54.092,1084.94,53.076,23.224,7123,2578,0.0,1.0,48.0,0.0,1.0,0.0,7,3,0,0,0.0,0.0,0.0
0314-TKOSI,1,United States,California,Upland,91784,"34.141146, -117.655583",34.141146,-117.655583,Female,No,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,No,0,42,5377,,68,49.94117647058823,67,6,376.69,62.781666666666666,1187.51,49.958333333333336,20.533333333333335,10516,2663,0.0,3.0,39.666666666666664,4.0,1.0,12.0,6,4,3,2,0.0,0.0,0.0
8229-MYEJZ,1,United States,California,Upland,91786,"34.105493, -117.660934",34.105493,-117.660934,Female,No,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.2,498.25,No,0,47,5765,,75,46.12,75,10,563.24,56.324,2304.88,52.904999999999994,22.331,17111,5415,0.0,2.0,39.5,4.0,1.0,0.0,7,7,3,2,1.0,1.0,5.12
2080-SRCDE,1,United States,California,Walnut,91789,"34.018354, -117.85492",34.018354,-117.85492,Female,No,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.4,25.4,No,0,38,4556,,32,46.34375,31,1,29.97,29.97,0.0,0.0,0.0,239,493,0.0,1.0,76.0,3.0,1.0,8.0,5,3,2,0,0.0,0.0,0.0
9577-WJVCQ,1,United States,California,West Covina,91790,"34.066964, -117.937007",34.066964,-117.937007,Female,No,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45,3687.75,No,0,24,5310,,70,54.34285714285714,69,68,4118.48,60.56588235294117,14821.99,48.15764705882353,24.53470588235294,99985,29069,0.0,1.0,78.0,3.0,1.0,15.0,3,3,0,0,1.0,1.0,16.34
6202-DYYFX,1,United States,California,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76.0,1783.6,No,0,41,2031,,79,52.67088607594937,78,22,1820.96,82.77090909090909,10784.029999999999,356.44136363636363,156.26545454545456,28299,9541,0.0,2.0,62.5,0.0,1.0,0.0,7,4,0,0,0.0,0.0,0.0
3808-HFKDE,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Female,No,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,927.15,No,0,59,3460,,53,48.39622641509434,51,20,986.76,49.338,3964.52,52.099000000000004,26.168,23944,7752,0.0,3.0,80.0,4.0,1.0,2.0,7,7,5,3,1.0,1.0,0.0
3727-OWVYD,1,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,Male,No,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,2021.2,No,0,70,2075,,98,53.03061224489796,95,35,2380.8199999999997,68.02342857142857,6551.92,45.23,24.329428571428572,38953,16101,0.0,1.0,31.0,5.0,2.0,11.0,4,1,1,0,0.0,0.0,0.0
2294-SALNE,1,United States,California,Chula Vista,91910,"32.636792, -117.054989",32.636792,-117.054989,Male,No,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.8,1940.8,No,0,54,3200,,53,51.0,52,23,2190.74,95.2495652173913,12999.130000000001,356.8782608695652,151.96782608695653,32498,8555,0.0,1.0,56.0,5.0,0.0,0.0,8,5,3,2,1.0,0.0,0.0
4847-TAJYI,1,United States,California,Chula Vista,91911,"32.607964, -117.059459",32.607964,-117.059459,Female,Yes,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,567.8,No,0,75,2578,,52,46.17307692307692,52,6,601.3,100.21666666666665,2701.4,419.48499999999996,133.71166666666667,6460,2289,695.94,2.0,28.0,4.5,2.0,2.0,3,1,0,0,1.0,0.0,8.94
1563-IWQEX,1,United States,California,Chula Vista,91913,"32.64164, -116.985026",32.64164,-116.985026,Female,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,220.35,No,0,71,5715,,30,41.733333333333334,30,12,260.3,21.691666666666666,0.0,0.0,0.0,12272,6019,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1,0,1.0,1.0,1.97
8203-XJZRC,1,United States,California,Chula Vista,91914,"32.688506, -116.938632",32.688506,-116.938632,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,No,0,57,5384,,64,53.65625,63,1,21.88,21.88,0.0,0.0,0.0,612,466,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,0.0,0.0,0.0
6556-DBKZF,1,United States,California,Chula Vista,91915,"32.605012, -116.97595",32.605012,-116.97595,Female,No,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,5436.45,No,0,26,5841,,109,50.07339449541284,106,71,6002.63,84.54408450704226,37983.24,373.47957746478875,160.44901408450704,74415,29916,0.0,3.0,38.333333333333336,4.0,1.0,8.0,7,5,1,0,0.0,0.0,0.0
6851-WEFYX,1,United States,California,Descanso,91916,"32.912664, -116.635387",32.912664,-116.635387,Male,Yes,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,3437.5,No,0,38,3318,,77,50.38961038961039,76,35,3865.54,110.444,17003.32,354.46485714285717,140.9617142857143,39935,16906,4695.18,2.0,68.0,4.5,1.0,7.0,4,3,1,0,1.0,0.0,100.0
2985-JUUBZ,1,United States,California,Dulzura,91917,"32.622999, -116.687855",32.622999,-116.687855,Male,No,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.55,3015.75,No,0,64,3718,,95,50.61052631578947,94,40,3298.81,82.47025,9053.33,50.4075,25.256,51017,18441,5695.85,2.0,94.0,5.0,0.0,0.0,4,3,1,0,0.0,0.0,0.0
0895-LMRSF,1,United States,California,Imperial Beach,91932,"32.579134, -117.119009",32.579134,-117.119009,Male,No,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,No,0,50,3314,,86,51.66279069767442,85,23,1644.47,71.49869565217391,4861.65,55.91347826086957,25.497826086956525,26373,9799,2944.85,1.0,19.0,4.0,2.0,8.5,6,1,1,0,0.0,0.0,0.0
8266-VBFQL,1,United States,California,Jamul,91935,"32.695681, -116.798386",32.695681,-116.798386,Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.4,356.65,No,0,35,3314,,44,46.72727272727273,44,4,390.52,97.63,2123.42,424.955,173.4825,2202,621,450.12,2.0,55.5,4.0,0.0,0.0,6,2,0,0,1.0,1.0,9.04
8181-YHCMF,1,United States,California,La Mesa,91941,"32.759327, -116.99726",32.759327,-116.99726,Female,No,Yes,No,68,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109,No,0,24,4864,,115,48.582608695652176,110,68,4527.66,66.58323529411764,14596.7,52.10779411764706,22.175735294117647,0,0,9048.32,1.0,43.0,5.0,1.0,1.0,5,2,2,0,0.0,0.0,0.0
2240-HSJQD,1,United States,California,La Mesa,91942,"32.782501, -117.01611",32.782501,-117.01611,Male,No,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,81.85,3141.7,No,0,55,3571,,101,50.81188118811881,100,38,3403.94,89.57736842105264,19655.55,399.085,161.8971052631579,49724,14620,0.0,2.0,71.0,3.5,0.0,0.0,7,6,3,1,0.0,0.0,0.0
1248-DYXUB,1,United States,California,Lemon Grove,91945,"32.733564, -117.033713",32.733564,-117.033713,Male,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.8,1229.1,No,0,76,5320,,122,45.34426229508197,121,52,1407.44,27.066153846153846,0.0,0.0,0.0,71508,21545,0.0,0.0,0.0,0.0,0.0,0.0,7,3,0,0,0.0,0.0,0.0
4115-BNPJY,1,United States,California,National City,91950,"32.67102, -117.095235",32.67102,-117.095235,Male,No,Yes,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.55,2054.4,No,0,44,5625,,48,56.479166666666664,46,29,2438.07,84.07137931034484,6177.0199999999995,53.93896551724138,26.74758620689655,31755,12671,4119.97,2.0,37.0,4.0,0.0,0.0,5,5,1,0,1.0,1.0,0.0
3167-SNQPL,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363,Male,Yes,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,3741.85,No,0,78,4036,,121,48.578512396694215,117,38,4287.79,112.83657894736842,21542.16,378.86394736842107,159.53736842105263,56003,16104,4563.88,3.0,34.333333333333336,4.333333333333333,1.0,13.0,8,2,0,0,1.0,1.0,0.0
4091-TVOCN,1,United States,California,Potrero,91963,"32.619465, -116.593605",32.619465,-116.593605,Male,No,No,No,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,No,0,69,2257,,57,48.98245614035088,55,48,4204.16,87.58666666666666,9689.82,46.276041666666664,25.241666666666664,67353,17947,6496.62,2.0,67.0,4.0,0.0,0.0,8,6,2,0,0.0,0.0,0.0
1098-TDVUQ,1,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,No,0,66,4745,,70,44.55714285714286,69,1,19.82,19.82,0.0,0.0,0.0,211,270,0.0,0.0,0.0,0.0,0.0,0.0,7,7,2,0,0.0,0.0,0.0
7277-OZCGZ,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730264,-116.950963,Female,No,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,No,0,75,5479,,61,45.0,61,22,2164.87,98.4031818181818,10836.95,380.0254545454545,168.25272727272727,29334,9354,2244.67,0.0,0.0,0.0,0.0,0.0,7,6,0,0,0.0,0.0,0.0
1557-EMYVT,1,United States,California,Tecate,91980,"32.587557, -116.636816",32.587557,-116.636816,Female,No,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,4895.1,No,0,57,4115,,96,49.177083333333336,94,43,5469.44,127.19627906976743,23718.43,351.8339534883721,140.84953488372093,50951,14825,5296.61,2.0,58.5,3.5,0.0,0.0,3,1,0,0,0.0,0.0,0.0
2799-ARNLO,1,United States,California,Bonsall,92003,"33.290907, -117.202895",33.290907,-117.202895,Female,Yes,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,341.6,No,0,41,5437,,77,46.27272727272727,75,5,377.95000000000005,75.59,2786.55,247.99200000000002,156.44400000000002,5568,1273,0.0,1.0,94.0,4.0,1.0,0.0,3,3,1,0,1.0,1.0,0.0
5027-YOCXN,1,United States,California,Cardiff By The Sea,92007,"33.015866, -117.272254",33.015866,-117.272254,Male,No,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,No,0,56,5604,,116,49.26724137931034,111,51,6188.09,121.3350980392157,27920.02,361.7043137254902,149.2143137254902,62464,19805,8182.45,2.0,38.0,4.0,0.0,0.0,6,4,1,1,1.0,0.0,500.0
3973-SKMLN,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,Male,No,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.9,1355.1,No,0,28,5308,,110,47.763636363636365,109,71,1559.83,21.96943661971831,0.0,0.0,0.0,94182,28453,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,1.0,0.0,1.99
6745-JEFZB,1,United States,California,El Cajon,92019,"32.785165, -116.862648",32.785165,-116.862648,Male,No,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.5,3236.35,No,0,78,3617,,81,47.75308641975309,81,35,3504.47,100.12771428571428,19054.39,358.4245714285714,140.812,38522,16133,5355.13,1.0,68.0,5.0,1.0,10.0,3,3,1,0,0.0,0.0,0.0
9880-TDQAC,1,United States,California,El Cajon,92021,"32.832706, -116.873258",32.832706,-116.873258,Female,No,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,60.0,4264,No,0,43,5471,,115,46.426086956521736,113,72,4752.599999999999,66.00833333333333,16309.33,51.29138888888889,25.03027777777778,0,0,9340.5,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0.0,0.0,0.0
8705-WZCYL,1,United States,California,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.8,44.8,No,0,31,2269,,30,62.8,30,1,46.14,46.14,210.37,74.54,31.07,2434,206,0.0,1.0,105.0,5.0,2.0,3.0,7,5,1,1,0.0,0.0,0.0
7102-JJVTX,1,United States,California,Escondido,92025,"33.081478, -117.033814",33.081478,-117.033814,Female,No,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,48.6,422.3,No,0,46,4562,,64,54.015625,61,9,484.56,53.84,2397.81,58.81222222222222,24.14111111111111,10390,4223,0.0,3.0,37.666666666666664,3.5,1.0,2.0,3,3,1,1,0.0,0.0,0.0
8626-PTQGE,1,United States,California,Escondido,92026,"33.21846, -117.116916",33.21846,-117.116916,Male,No,No,No,69,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,No,0,22,5388,,98,51.07142857142857,95,69,4565.15,66.16159420289854,15982.0,49.84855072463768,26.341884057971015,0,0,9403.32,1.0,82.0,4.0,1.0,5.0,8,5,2,1,1.0,1.0,0.0
4983-CLMLV,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.7,5138.1,No,0,63,4044,,85,51.1764705882353,83,52,5860.39,112.6998076923077,27069.9,355.5482692307692,149.9575,63722,21240,6960.11,2.0,63.5,3.0,0.0,0.0,4,4,0,0,1.0,1.0,30.81
5701-YVSVF,1,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,Female,Yes,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,82.9,880.05,No,0,21,4413,,64,49.90625,63,11,980.67,89.15181818181817,5976.96,399.92727272727274,180.0890909090909,14469,4729,1518.78,1.0,87.0,4.0,0.0,0.0,6,5,1,1,1.0,1.0,0.0
5697-GOMBF,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854,Female,Yes,Yes,Yes,28,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,35.9,973.65,No,0,34,5444,,97,51.96907216494845,95,28,1117.94,39.92642857142857,6415.05,52.846428571428575,24.586071428571426,0,0,4304.21,2.0,49.5,3.0,2.0,15.0,7,5,0,0,1.0,1.0,0.0
2739-CACDQ,1,United States,California,La Jolla,92037,"32.853743, -117.25034",32.853743,-117.25034,Female,Yes,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.65,1470.05,No,0,26,3754,,50,47.32,50,17,1529.8700000000001,89.99235294117648,9480.39,381.26176470588234,147.38764705882355,20472,6437,0.0,2.0,35.5,3.5,1.0,8.0,6,3,2,1,0.0,0.0,0.0
9385-EHGDO,1,United States,California,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,739.35,No,0,46,4177,,92,51.90217391304348,90,35,763.08,21.802285714285716,0.0,0.0,0.0,49971,16291,0.0,0.0,0.0,0.0,1.0,5.0,5,3,0,0,1.0,0.0,0.0
9498-FIMXL,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.351059,-117.420557,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,161.95,No,0,40,5272,,68,49.88235294117647,65,8,175.51999999999998,21.939999999999998,0.0,0.0,0.0,13865,3048,0.0,1.0,70.0,0.0,0.0,0.0,3,3,2,0,1.0,1.0,0.0
2379-GYFLQ,1,United States,California,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,Male,No,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.9,4422.95,No,0,50,5316,,138,52.30434782608695,134,46,4833.14,105.06826086956522,23392.5,342.61369565217393,154.41260869565215,59388,16917,6734.29,1.0,20.0,4.0,0.0,0.0,8,5,2,0,0.0,0.0,0.0
2088-IEBAU,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,Female,No,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,88.15,6148.45,No,0,46,5531,,88,49.30681818181818,85,68,6645.94,97.73441176470588,15022.84,50.21235294117647,26.385,87753,27452,9748.960000000001,1.0,44.0,4.0,1.0,7.0,6,2,0,0,1.0,0.0,500.0
7982-VCELR,1,United States,California,Ramona,92065,"33.044541, -116.833922",33.044541,-116.833922,Female,No,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,No,0,22,2807,,62,53.08064516129032,60,36,3752.04,104.22333333333333,17806.86,396.0086111111111,151.65194444444444,41521,14120,4871.18,3.0,62.666666666666664,5.0,2.0,3.0,8,5,2,0,0.0,0.0,0.0
6035-BXTTY,1,United States,California,Rancho Santa Fe,92067,"33.012751, -117.200617",33.012751,-117.200617,Female,Yes,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.65,1830.1,No,0,56,4045,,88,49.94318181818182,87,32,1954.3999999999999,61.074999999999996,7082.26,52.6490625,25.248437499999998,39408,12091,0.0,1.0,50.0,3.0,1.0,14.0,8,6,4,1,0.0,0.0,0.0
6885-PKOAM,1,United States,California,San Marcos,92069,"33.162624, -117.170863",33.162624,-117.170863,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,No,0,57,4487,,66,53.24242424242424,65,71,6720.81,94.65929577464789,15509.65,52.736478873239435,24.56676056338028,94688,29635,9271.72,0.0,0.0,0.0,1.0,9.0,4,3,1,1,1.0,1.0,0.0
7520-HQWJU,1,United States,California,Santa Ysabel,92070,"33.174725, -116.743329",33.174725,-116.743329,Female,No,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.45,4508.65,No,0,26,4172,,69,48.73913043478261,68,66,4935.84,74.78545454545454,13883.64,50.78742424242424,23.861060606060605,86006,29471,0.0,3.0,41.0,4.0,1.0,14.0,6,3,0,0,0.0,0.0,0.0
9639-BUJXT,1,United States,California,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,Male,No,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.5,1328.15,No,0,28,5997,,116,45.98275862068966,116,63,1420.45,22.546825396825398,0.0,0.0,0.0,79414,26444,0.0,1.0,53.0,5.0,0.0,0.0,4,2,0,0,0.0,0.0,0.0
5924-SNGKP,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,Female,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.25,865,No,0,25,3972,,90,51.34444444444444,87,41,930.36,22.69170731707317,0.0,0.0,0.0,54062,16159,0.0,1.0,71.0,3.0,0.0,0.0,7,5,3,1,1.0,0.0,0.0
