Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,total_logins,avg_session_minutes,successful_logins,total_transactions,total_amount,avg_transaction,total_internet_usage,avg_download_speed,avg_upload_speed,total_call_minutes,total_sms,total_streaming_hours,support_ticket_count,avg_resolution_time,avg_customer_rating,complaint_count,avg_resolution_days,total_campaigns,emails_opened,emails_clicked,conversions,total_offers,offers_accepted,total_offer_value
1,0,0,0,46,0,1,0,0,2,0,0,0,0,0,0,0,30.3,1380.1,1,95,2243,43,10.488372093023257,36,46,1540.1,33.4804347826087,10028.25,53.00782608695653,23.95695652173913,0,0,0.0,5.0,53.2,1.75,2.0,15.0,3,2,2,0,3.0,2.0,200.0
0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,2,30.4,78.65,1,90,4002,12,8.583333333333334,11,2,64.14,32.07,245.26,61.42,24.475,0,0,0.0,5.0,41.2,1.0,1.0,0.0,2,1,1,0,3.0,1.0,506.08
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,45.4,45.4,1,67,2168,18,10.38888888888889,17,1,49.03,49.03,190.17,74.28,32.17,2480,336,0.0,3.0,47.333333333333336,1.5,1.0,7.0,2,1,0,0,3.0,0.0,600.0
0,0,1,0,32,1,0,1,0,2,0,0,0,2,0,0,0,84.15,2585.95,1,74,4017,42,11.166666666666666,36,32,2916.79,91.1496875,14599.66,348.9865625,152.226875,42963,13690,4720.39,5.0,44.4,2.2,3.0,8.0,4,2,1,0,1.0,1.0,0.0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.75,58.85,1,83,2647,11,10.0,11,3,64.96000000000001,21.653333333333336,0.0,0.0,0.0,4329,1364,0.0,2.0,52.0,2.0,1.0,0.0,4,1,0,0,2.0,1.0,503.95
0,0,0,0,5,1,0,1,0,0,0,2,0,2,0,1,1,85.4,425.9,1,90,3716,12,11.916666666666666,9,5,473.96,94.792,2007.02,423.5,130.464,8826,2920,791.59,5.0,45.8,2.0,2.0,6.0,4,2,0,0,1.0,0.0,0.0
1,0,0,0,49,1,2,1,0,0,0,0,0,0,0,0,1,75.2,3678.3,1,90,5283,48,10.729166666666666,42,49,4092.58,83.52204081632652,24882.04,386.27795918367343,147.44285714285715,66849,18992,0.0,2.0,55.0,1.0,3.0,5.0,4,3,1,1,1.0,0.0,100.0
0,0,0,0,17,1,2,0,0,0,2,0,0,0,1,1,3,55.85,937.5,1,76,5472,33,10.87878787878788,30,17,1042.14,61.30235294117648,3146.48,58.77117647058824,27.918235294117647,19698,7944,0.0,5.0,47.4,2.0,1.0,3.0,2,0,0,0,3.0,1.0,616.75
1,1,0,0,23,1,2,1,0,2,2,0,2,2,0,1,2,106.4,2483.5,1,79,5507,51,10.509803921568627,40,23,2744.01,119.30478260869565,11035.71,367.1073913043478,153.41130434782607,33322,9942,3047.91,2.0,78.5,0.0,2.0,9.0,2,0,0,0,1.0,0.0,500.0
1,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,2,84.4,556.35,1,77,4539,14,12.357142857142858,13,6,551.12,91.85333333333334,3327.75,418.3416666666666,175.54333333333332,9201,1866,996.28,3.0,21.666666666666668,2.6666666666666665,3.0,7.0,2,2,1,0,2.0,0.0,100.0
0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,2,56.25,389.1,1,95,4110,14,8.785714285714286,11,6,389.79,64.965,981.24,34.785,21.45,9782,2955,0.0,4.0,49.75,1.6666666666666667,1.0,0.0,2,0,0,0,1.0,0.0,0.0
0,1,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.55,187.45,1,86,5512,23,11.173913043478262,19,2,189.07,94.535,783.8700000000001,437.07,203.815,2564,346,133.94,2.0,30.5,4.0,1.0,1.0,4,3,2,0,2.0,0.0,8.55
0,0,0,0,4,1,0,0,0,2,0,0,2,2,0,1,0,68.65,261.25,1,76,5274,17,12.764705882352942,16,4,306.87,76.7175,471.39,58.27,27.88,4543,1583,604.63,5.0,46.6,3.333333333333333,3.0,4.0,5,2,1,1,3.0,2.0,20.6
1,0,0,0,4,1,0,1,0,0,0,0,2,0,0,0,2,77.85,299.2,1,65,2140,9,9.333333333333334,7,4,324.61,81.1525,2045.68,403.19,155.3175,1412,1697,659.01,5.0,42.0,2.333333333333333,1.0,15.0,4,3,1,0,2.0,0.0,15.57
1,0,0,0,3,1,2,1,0,2,2,0,2,2,0,1,0,105.35,323.25,1,65,3662,20,11.45,18,3,357.12,119.04,1729.99,343.6266666666667,155.61,3313,1726,630.77,4.0,43.75,2.0,1.0,8.0,5,4,1,0,2.0,0.0,100.0
0,0,0,0,8,1,2,1,0,0,0,0,2,0,0,1,2,87.05,762.1,1,69,2545,23,9.173913043478262,20,8,765.1700000000001,95.64625,3851.89,402.9275,147.6575,8295,3965,997.84,3.0,36.0,3.5,1.0,3.0,5,2,1,1,3.0,2.0,1000.0
1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.5,53.5,1,80,5094,14,10.071428571428571,13,1,60.46,60.46,298.03,55.17,13.08,1150,117,130.16,5.0,43.4,2.5,2.0,7.5,5,3,1,1,3.0,2.0,0.0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,25.1,25.1,1,79,4769,5,9.8,5,1,25.85,25.85,146.73,68.88,32.48,0,0,0.0,4.0,58.25,2.25,2.0,3.0,5,1,1,1,2.0,1.0,0.0
1,1,1,0,30,1,0,1,0,2,2,0,0,0,0,1,3,79.65,2365.15,1,73,2174,26,12.73076923076923,20,30,2640.53,88.01766666666667,13983.04,330.39866666666666,145.86366666666666,40133,14644,0.0,5.0,34.0,2.0,3.0,6.666666666666667,4,1,0,0,1.0,0.0,0.0
0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,2,54.2,308.25,1,78,5476,13,10.538461538461538,12,5,306.25,61.25,1227.44,38.438,20.052,5665,1791,0.0,4.0,55.75,2.0,3.0,12.0,3,2,1,0,1.0,0.0,500.0
0,1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.45,19.45,1,78,3848,9,12.0,9,1,22.95,22.95,0.0,0.0,0.0,1876,461,0.0,5.0,35.6,3.0,1.0,15.0,5,0,0,0,1.0,0.0,0.0
1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,2,103.4,7372.65,1,83,5055,62,10.903225806451612,54,72,8283.23,115.0448611111111,37221.72,367.6722222222222,161.88430555555556,87296,30008,8957.93,5.0,48.2,2.333333333333333,3.0,11.0,4,2,0,0,2.0,2.0,131.02
0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,2,84.45,1058.6,1,74,5801,32,10.90625,26,13,1206.76,92.8276923076923,6004.37,358.0015384615384,143.71461538461537,19839,6257,0.0,3.0,45.0,1.6666666666666667,2.0,14.0,4,2,1,0,1.0,1.0,500.0
0,1,1,0,32,1,2,1,0,0,0,0,2,0,0,1,1,85.95,2628.6,1,74,2431,31,11.516129032258064,28,32,3073.48,96.04625,18057.15,399.619375,158.325625,41375,13234,4606.4,2.0,50.5,1.5,1.0,0.0,5,0,0,0,2.0,1.0,8.6
0,1,0,0,16,1,0,0,0,0,0,2,2,0,0,0,2,59.4,1023.9,1,87,5556,19,11.210526315789474,15,16,1047.19,65.449375,3204.0,53.041875000000005,24.603125,19427,4463,1980.81,3.0,61.0,1.0,2.0,7.0,3,2,1,1,3.0,0.0,600.0
0,0,0,0,29,0,1,0,0,2,0,0,0,0,0,1,2,30.6,856.35,1,77,3615,19,11.36842105263158,17,29,975.28,33.63034482758621,5707.5,53.248275862068965,22.27275862068965,0,0,0.0,4.0,34.25,1.6666666666666667,2.0,5.0,2,1,0,0,1.0,1.0,100.0
0,1,0,0,38,1,2,1,0,0,0,2,2,2,0,1,2,99.55,3734.25,1,100,3474,44,10.772727272727272,38,38,4170.14,109.74052631578948,19216.6,330.8202631578947,156.02447368421053,53592,15277,5134.04,3.0,50.0,3.0,2.0,2.5,5,4,1,1,2.0,2.0,19.91
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,1,2,70.0,1144.5,1,70,4390,24,9.875,20,17,1288.6999999999998,75.80588235294117,9245.51,336.3035294117647,156.07529411764708,21331,6548,0.0,5.0,52.2,2.6666666666666665,3.0,9.5,2,1,0,0,1.0,0.0,0.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.3,45.3,1,86,2293,8,12.375,3,1,53.45,53.45,128.43,49.43,19.27,328,480,0.0,5.0,42.6,1.4,2.0,7.0,4,1,0,0,2.0,0.0,500.0
1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,75.6,1,95,4268,16,10.0625,13,2,62.98,31.49,254.77,48.175,26.605,0,0,0.0,2.0,44.0,3.5,2.0,15.0,3,1,0,0,2.0,1.0,11.95
1,1,0,0,2,1,0,1,0,2,2,2,0,2,0,1,1,95.1,180.25,1,90,4486,35,11.942857142857145,32,2,200.66,100.33,982.28,283.645,151.04500000000002,2658,652,337.69,2.0,45.5,3.0,3.0,6.666666666666667,4,2,0,0,1.0,0.0,0.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.8,19.8,1,96,5600,5,10.6,4,1,22.37,22.37,0.0,0.0,0.0,725,57,0.0,3.0,50.66666666666666,3.5,3.0,8.0,4,1,0,0,2.0,1.0,3.96
0,0,0,0,4,1,0,1,0,2,0,0,0,0,0,1,0,76.65,333.6,1,97,4580,7,15.142857142857142,7,4,334.97,83.7425,1853.69,322.4325,152.8525,5869,1114,0.0,5.0,48.0,3.0,3.0,8.0,2,2,2,1,3.0,2.0,46.0
0,0,1,0,5,1,0,1,0,2,0,2,2,2,0,1,3,99.15,465.05,1,74,2283,13,12.23076923076923,9,5,555.25,111.05,2590.67,390.526,173.73200000000003,7350,2308,662.1800000000001,4.0,42.5,2.0,2.0,6.0,2,1,0,0,2.0,1.0,500.0
1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3,44.95,431,1,66,5023,19,12.736842105263158,16,9,450.38,50.04222222222222,2141.63,55.00555555555556,26.418888888888887,11759,4396,0.0,3.0,34.0,3.0,1.0,5.0,3,1,1,1,1.0,0.0,13.49
1,0,1,0,18,1,0,0,0,0,2,0,0,0,0,1,3,49.55,878.35,1,97,2815,27,9.62962962962963,23,18,960.78,53.376666666666665,3836.03,51.49555555555556,22.23444444444445,21529,6566,0.0,4.0,42.5,2.5,3.0,8.5,5,2,1,0,3.0,2.0,0.0
1,0,0,0,25,1,0,1,0,2,0,0,2,2,0,1,2,95.9,2448.75,1,68,2241,53,10.132075471698114,43,25,2637.27,105.4908,13008.85,400.088,145.57,32895,10774,3721.27,5.0,31.6,3.0,1.0,0.0,2,1,0,0,2.0,1.0,0.0
1,1,1,0,17,1,0,1,0,0,0,0,0,2,0,0,0,81.5,1329.2,1,79,3443,30,9.533333333333331,24,17,1512.65,88.97941176470589,9347.34,427.1917647058824,181.4823529411765,24064,6557,2416.92,2.0,22.0,4.0,3.0,12.5,2,1,1,1,2.0,1.0,16.3
1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65,1,75,6216,43,12.046511627906977,40,52,4840.77,93.09173076923078,27318.22,417.3267307692308,145.14153846153846,65851,20337,7572.47,4.0,38.5,1.3333333333333333,2.0,5.0,5,2,2,0,2.0,1.0,0.0
1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,36.45,93.7,1,89,3766,7,12.285714285714286,6,3,118.09,39.36333333333334,716.24,44.93,16.05,0,0,335.7,3.0,42.0,1.5,1.0,5.0,5,2,1,0,3.0,1.0,7.3
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.05,25.05,1,65,4842,9,10.555555555555555,6,1,28.31,28.31,138.91,50.3,26.26,0,0,0.0,5.0,32.2,2.25,2.0,3.0,3,1,1,1,3.0,0.0,200.0
0,0,0,0,8,1,0,0,2,0,0,0,0,0,0,1,2,49.85,365.55,1,75,2269,9,11.77777777777778,7,8,443.13,55.39125,1440.48,48.2375,24.7925,9364,2817,0.0,2.0,77.5,3.5,1.0,6.0,5,3,1,0,2.0,2.0,100.0
0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,55.55,2342.2,1,85,2573,43,10.418604651162791,35,43,2604.86,60.578139534883725,8765.15,49.44139534883721,24.863953488372093,0,0,6331.18,3.0,54.333333333333336,2.333333333333333,1.0,2.0,4,3,1,1,1.0,0.0,0.0
0,0,1,0,22,1,0,0,0,2,0,0,2,2,1,1,0,69.5,1498.2,1,94,5922,26,10.884615384615383,22,22,1692.95,76.95227272727273,4873.97,52.721363636363634,24.942272727272726,33218,10132,3196.83,2.0,36.0,2.5,3.0,9.0,4,2,0,0,1.0,1.0,13.9
1,0,1,0,54,1,2,1,0,2,2,0,2,2,0,1,2,104.3,5278.15,1,77,4019,66,9.303030303030305,53,54,6343.43,117.47092592592593,28120.49,353.40314814814815,151.6457407407407,74962,21482,6569.21,4.0,54.0,1.3333333333333333,2.0,14.0,5,2,0,0,2.0,2.0,500.0
0,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.85,93.85,1,78,3014,33,10.212121212121213,26,1,106.05,106.05,314.38,151.56,125.87,119,217,231.8,2.0,48.0,3.0,2.0,10.0,3,1,0,0,2.0,0.0,518.77
0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,3,50.45,50.45,1,75,2426,14,12.0,14,1,57.01,57.01,132.26,74.29,37.03,2434,33,0.0,2.0,19.0,4.0,1.0,0.0,2,2,2,0,3.0,1.0,5.05
0,0,0,0,7,1,2,0,0,0,0,2,2,2,0,1,2,74.65,521.1,1,67,4612,23,9.782608695652174,21,7,583.06,83.2942857142857,1424.71,59.10142857142858,28.464285714285715,7267,3866,1054.77,3.0,30.666666666666668,2.0,2.0,9.5,5,2,1,0,1.0,1.0,0.0
0,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,94.2,1046.1,1,73,3975,17,12.764705882352942,17,12,1225.59,102.1325,6196.99,321.90833333333336,166.27666666666667,15335,4686,1491.03,4.0,70.5,1.0,3.0,11.666666666666666,2,2,0,0,2.0,0.0,100.0
0,0,1,0,54,1,2,1,2,2,0,0,2,2,1,0,0,106.55,5763.3,1,90,4893,62,11.32258064516129,56,54,6400.55,118.52870370370373,28706.89,353.91240740740744,148.79666666666668,82993,21421,6957.95,5.0,37.4,2.8,3.0,4.0,4,0,0,0,3.0,0.0,600.0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.1,20.1,1,80,5747,10,9.0,9,1,23.72,23.72,0.0,0.0,0.0,2419,683,0.0,5.0,38.2,3.25,3.0,7.0,4,4,1,0,2.0,1.0,0.0
0,0,1,0,23,1,0,1,0,2,2,2,0,0,0,0,2,83.8,1900.25,1,80,5737,38,10.657894736842104,35,23,2110.83,91.77521739130434,11946.76,381.88260869565215,140.55434782608697,32096,9428,0.0,2.0,52.0,2.5,2.0,6.5,3,1,1,0,2.0,1.0,116.76
1,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,3,55.15,159.15,1,78,5698,8,10.75,6,3,189.72,63.24,808.8499999999999,38.66,29.80666666666667,3885,693,307.68,3.0,44.333333333333336,2.333333333333333,1.0,14.0,5,2,2,0,3.0,2.0,0.0
1,1,1,0,10,1,2,1,0,0,0,0,0,2,0,1,2,86.65,856.65,1,84,4990,8,10.625,7,10,957.54,95.754,5342.34,340.939,166.93699999999998,12496,5296,1275.62,5.0,53.6,2.8,2.0,7.5,4,2,1,0,2.0,1.0,17.33
0,1,0,0,37,1,2,1,2,2,0,0,2,2,0,1,0,106.75,4056.75,1,92,5849,50,9.28,47,37,4350.93,117.59270270270272,20369.2,374.4132432432432,156.76621621621624,50961,13148,5039.74,5.0,81.8,1.0,1.0,9.0,3,2,0,0,1.0,1.0,21.35
1,0,0,0,31,1,0,1,0,2,0,2,0,0,0,1,2,78.45,2435.15,1,72,3091,34,11.911764705882351,29,31,2701.04,87.13032258064516,16073.95,362.7229032258064,150.40032258064517,41835,11302,0.0,4.0,71.0,2.333333333333333,2.0,15.0,4,1,0,0,2.0,0.0,100.0
0,0,1,0,34,1,2,1,0,0,2,0,2,0,0,0,2,87.45,2874.15,1,98,3358,37,11.567567567567568,28,34,3259.29,95.86147058823528,17016.0,361.42264705882354,151.96,48721,11340,4131.29,4.0,54.75,1.3333333333333333,2.0,9.0,3,3,1,1,2.0,0.0,0.0
1,0,1,0,29,1,0,1,0,0,0,0,0,0,0,1,2,70.75,1974.8,1,73,2663,35,11.457142857142856,33,29,2289.99,78.96517241379311,14515.19,323.4579310344828,157.13724137931032,42125,11383,0.0,5.0,45.2,2.4,1.0,0.0,2,0,0,0,2.0,1.0,114.15
1,1,1,0,12,1,2,1,0,2,0,0,2,2,0,1,2,101.35,1218.55,1,68,3967,18,8.944444444444445,15,12,1354.01,112.83416666666666,6229.54,363.0108333333333,176.56833333333336,13666,4431,1413.32,3.0,74.33333333333333,2.0,1.0,0.0,5,3,1,0,1.0,1.0,100.0
1,0,0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,81.7,81.7,1,83,5574,17,10.588235294117649,12,1,88.24,88.24,591.75,156.97,140.2,1287,534,0.0,4.0,55.0,1.6666666666666667,2.0,7.0,2,0,0,0,2.0,0.0,32.68
1,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,2,68.25,2171.15,1,100,5647,29,9.379310344827584,27,33,2483.75,75.26515151515152,18304.48,339.1560606060606,152.05424242424243,44955,14457,0.0,4.0,51.25,2.5,2.0,6.5,2,1,0,0,2.0,0.0,13.65
0,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.15,317.25,1,68,5762,9,11.444444444444445,7,4,345.89,86.4725,1918.98,309.795,179.16,6521,1904,600.4300000000001,2.0,46.5,2.0,1.0,0.0,2,0,0,0,3.0,1.0,107.92
1,1,0,0,35,1,2,1,0,0,0,0,2,2,0,1,2,95.45,3474.05,1,91,2080,45,12.11111111111111,36,35,3703.5,105.81428571428572,18699.26,357.0377142857143,144.51828571428572,44299,11796,4962.18,4.0,63.25,2.25,3.0,0.0,5,4,3,0,3.0,0.0,9.54
1,0,1,0,19,1,2,1,0,0,0,2,2,2,1,1,2,100.95,1875.55,1,73,4072,40,10.775,35,19,2147.14,113.00736842105262,9839.61,384.99157894736845,178.08894736842106,29424,7293,2491.9,3.0,38.333333333333336,3.0,3.0,10.0,3,0,0,0,3.0,1.0,120.19
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.1,69.1,1,92,4779,16,8.4375,13,1,81.54,81.54,491.06,301.26,183.24,901,23,0.0,2.0,39.5,2.5,2.0,0.0,4,2,1,0,2.0,2.0,0.0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,69.6,1,74,2151,7,12.571428571428571,7,1,82.13,82.13,612.55,156.93,216.78,1083,273,0.0,4.0,45.5,2.0,1.0,2.0,4,2,1,1,1.0,1.0,0.0
1,0,0,0,31,1,2,1,0,2,2,0,2,2,1,1,2,103.45,3066.45,1,65,5387,35,9.685714285714283,30,31,3541.02,114.22645161290322,15545.47,373.71774193548384,134.53516129032258,41900,14248,4980.55,4.0,34.0,3.6666666666666665,1.0,0.0,4,1,0,0,2.0,1.0,0.0
0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,0,77.95,305.55,1,89,5365,14,10.5,7,4,328.96000000000004,82.24000000000001,2468.88,489.565,171.925,2534,1446,0.0,3.0,30.33333333333333,2.5,2.0,5.0,4,3,1,1,3.0,1.0,7.8
0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.45,78.45,1,67,2139,24,11.708333333333334,16,1,92.57,92.57,362.02,244.35,70.02,2298,402,200.03,4.0,52.25,3.6666666666666665,2.0,10.0,2,0,0,0,1.0,0.0,0.0
1,0,0,0,10,0,1,0,0,0,2,0,0,0,0,0,3,29.5,255.25,1,69,3797,17,11.294117647058824,12,10,323.02,32.302,1827.16,41.408,27.375,0,0,0.0,4.0,68.0,2.5,3.0,9.5,5,2,1,1,3.0,0.0,500.0
0,0,0,0,2,1,0,0,2,0,0,0,2,2,0,1,2,70.75,146.9,1,72,3257,18,11.5,15,2,156.34,78.17,473.83,34.495,24.45,1610,1250,259.43,2.0,23.0,1.5,3.0,7.0,4,0,0,0,3.0,2.0,1000.0
0,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,84.45,762.5,1,95,3543,14,10.5,13,9,833.51,92.6122222222222,5114.45,353.7733333333333,172.6688888888889,12858,3601,1311.15,5.0,37.8,2.25,2.0,1.0,5,2,0,0,2.0,0.0,100.0
1,0,0,0,4,1,2,1,0,0,0,0,0,2,0,1,2,85.65,338.9,1,87,2330,9,10.88888888888889,8,4,374.3,93.575,1506.92,371.535,144.305,6766,1954,790.49,3.0,32.0,3.0,3.0,4.0,2,1,1,0,2.0,2.0,0.0
1,1,0,0,38,1,0,0,0,2,2,2,2,0,1,1,1,70.15,2497.35,1,82,2645,40,10.8,32,38,2931.72,77.15052631578946,7625.14,46.03263157894737,25.19894736842105,46270,14648,4601.74,4.0,31.0,3.25,1.0,9.0,3,1,0,0,2.0,0.0,21.05
1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,97.8,4913.3,1,81,6204,62,9.435483870967742,52,51,5479.530000000001,107.44176470588236,28431.97,363.8417647058824,162.63156862745095,62238,22420,7566.58,2.0,35.0,2.5,3.0,8.666666666666666,2,1,0,0,3.0,1.0,119.56
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,46.3,46.3,1,73,3017,16,9.5625,13,1,54.63,54.63,328.17,48.59,39.5,1328,168,0.0,5.0,48.0,3.0,2.0,13.0,5,2,0,0,3.0,2.0,18.52
0,0,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,106.3,4443.45,1,85,5383,36,11.75,27,41,4754.51,115.96365853658536,22035.27,344.95658536585364,164.33097560975608,47829,17182,5204.77,3.0,48.66666666666666,2.333333333333333,3.0,12.0,4,2,0,0,3.0,2.0,21.26
0,0,0,0,12,1,0,1,0,0,2,2,0,2,0,1,2,89.4,1095.65,1,79,5047,13,13.153846153846152,11,12,1185.42,98.785,5830.32,286.38,126.4875,12608,5598,1718.87,5.0,30.6,3.0,3.0,4.0,4,0,0,0,3.0,2.0,0.0
0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,83.15,446.05,1,96,2516,9,11.666666666666666,7,5,465.66,93.132,3085.26,334.088,137.638,8390,1323,505.38,4.0,46.25,2.5,3.0,5.0,3,2,1,0,1.0,1.0,0.0
1,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,3,74.15,811.8,1,90,4231,13,12.307692307692308,13,10,811.97,81.197,4971.44,359.541,153.012,12787,4397,0.0,2.0,39.5,3.0,2.0,13.0,3,1,0,0,2.0,0.0,0.0
0,0,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.5,1056.95,1,84,5286,20,13.05,19,11,1206.93,109.7209090909091,5765.38,411.57818181818186,132.21727272727273,17049,5864,1564.69,2.0,49.0,3.5,3.0,11.0,3,2,0,0,2.0,2.0,0.0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.15,44.15,1,97,4773,24,11.041666666666666,19,1,49.89,49.89,170.3,78.39,20.87,525,403,0.0,2.0,45.5,3.0,3.0,6.666666666666667,5,1,0,0,2.0,0.0,513.24
0,0,0,0,16,1,0,0,0,2,0,2,0,0,0,1,3,53.9,834.15,1,65,5091,24,11.166666666666666,21,16,963.71,60.231875,3946.05,57.576875,25.03875,22397,7486,0.0,4.0,40.25,3.0,2.0,2.0,5,2,0,0,2.0,1.0,16.17
0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,1,3,85.45,85.45,1,100,2318,15,10.8,13,1,100.83,100.83,532.19,411.2,132.33,306,164,114.84,4.0,62.0,2.5,3.0,5.5,2,0,0,0,2.0,1.0,8.54
0,0,1,1,4,1,2,0,0,0,0,0,0,0,0,0,3,50.85,239.55,1,90,5386,24,11.791666666666666,20,4,229.84,57.46,753.79,35.4025,21.1675,6534,1703,0.0,3.0,45.66666666666666,2.5,2.0,8.0,4,4,1,0,1.0,0.0,5.09
0,0,0,1,1,1,0,0,0,0,2,0,0,2,0,0,2,59.2,59.2,1,65,5020,13,11.76923076923077,11,1,63.94,63.94,156.85,50.08,11.14,2405,490,185.11,3.0,35.666666666666664,2.6666666666666665,3.0,5.0,5,2,0,0,2.0,2.0,0.0
1,0,0,0,13,1,0,1,0,0,2,0,2,0,0,1,2,83.2,1060.6,1,86,4028,24,12.458333333333334,21,13,1205.62,92.74,5583.72,337.8176923076923,135.80923076923077,19021,5032,1890.88,3.0,37.66666666666666,2.333333333333333,3.0,12.0,3,0,0,0,3.0,1.0,100.0
0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,1,2,54.9,54.9,1,89,2833,17,10.705882352941176,15,1,64.78,64.78,196.23,23.69,22.04,1363,385,0.0,2.0,22.0,1.0,3.0,11.0,4,0,0,0,2.0,0.0,10.98
0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,2254.2,1,91,3769,24,10.291666666666666,21,21,2397.92,114.18666666666668,10945.51,389.1742857142857,162.41571428571427,27368,6832,2988.83,3.0,72.0,2.6666666666666665,3.0,0.0,3,1,0,0,2.0,0.0,31.17
0,0,1,1,11,1,0,2,1,1,1,1,1,1,0,1,3,19.25,180.3,1,69,5638,8,7.5,7,11,231.51,21.04636363636364,0.0,0.0,0.0,11387,4744,0.0,5.0,35.4,2.75,1.0,5.0,2,1,1,1,2.0,1.0,0.0
0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,75.45,158.4,1,65,3350,10,12.3,8,2,178.06,89.03,1057.44,258.45500000000004,210.27,2790,239,0.0,2.0,19.5,1.5,1.0,6.0,3,0,0,0,3.0,1.0,500.0
0,1,0,0,2,1,0,0,2,2,0,0,0,0,0,0,3,54.85,104.2,1,96,3016,12,11.416666666666666,10,2,121.21,60.605,326.17,33.7,34.485,3320,624,0.0,5.0,29.2,2.6666666666666665,3.0,9.5,3,2,0,0,1.0,1.0,0.0
1,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,95.1,95.1,1,70,5795,37,10.675675675675675,34,1,102.71,102.71,255.06,506.37,243.31,1716,110,249.65,5.0,36.4,2.6,2.0,7.0,4,2,2,1,1.0,0.0,100.0
1,0,1,0,6,1,2,1,0,0,0,0,0,0,0,1,2,75.5,438,1,88,5838,17,11.529411764705882,15,6,485.49,80.915,3076.34,339.73,141.21333333333334,7964,2897,0.0,2.0,42.5,4.0,3.0,7.0,3,1,0,0,1.0,1.0,22.65
0,0,1,0,4,1,0,1,0,0,2,0,0,0,0,1,2,73.75,325.45,1,83,5026,21,12.142857142857142,19,4,322.31,80.5775,2316.25,299.14750000000004,146.46,5042,1404,0.0,4.0,21.0,1.5,3.0,5.5,3,2,0,0,2.0,1.0,100.0
1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,1,2,96.05,1148.1,1,89,2577,24,11.416666666666666,18,12,1292.8300000000002,107.73583333333336,6762.45,322.36833333333334,150.70416666666668,13496,3680,1686.88,4.0,37.75,3.0,1.0,6.0,4,0,0,0,3.0,1.0,0.0
0,0,0,0,4,1,2,1,0,2,0,0,0,2,0,1,2,88.95,355.2,1,72,5948,17,9.529411764705882,14,4,393.16,98.29,2218.07,276.0575,145.1725,4285,2223,434.21,5.0,39.8,2.6666666666666665,3.0,12.5,2,2,2,0,1.0,0.0,0.0
