offer_id,customer_id,offer_date,offer_type,offer_value,accepted,response_date,customer_segment,churn_label
OFF001812,6221-AVQYL,2024-12-14,20% Discount,14.65,Yes,2024-12-21,New,Yes
OFF001813,6221-AVQYL,2024-12-18,10% Discount,7.33,Yes,2024-12-21,New,Yes
OFF001814,7743-EXURX,2023-05-11,30% Discount,5.11,Yes,2023-05-14,New,Yes
OFF001815,7743-EXURX,2025-07-10,Cashback ₹500,500.0,No,,New,Yes
OFF001816,5569-KGJHX,2025-10-14,Loyalty Reward,0.0,No,,New,Yes
OFF001817,4988-IQIGL,2025-11-28,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001818,7730-IUTDZ,2023-02-23,Extra 100GB Data,100.0,No,,Loyal,Yes
OFF001819,7730-IUTDZ,2023-08-06,Loyalty Reward,0.0,No,,Loyal,Yes
OFF001820,0426-TIRNE,2025-01-18,Free Upgrade,0.0,No,,New,Yes
OFF001821,0426-TIRNE,2025-04-28,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001822,7587-RZNME,2025-11-27,10% Discount,8.66,No,,New,Yes
OFF001823,0748-RDGGM,2025-10-16,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF001824,0748-RDGGM,2025-02-04,20% Discount,10.95,No,,Loyal,Yes
OFF001825,0748-RDGGM,2025-08-21,Premium Support,0.0,No,,Loyal,Yes
OFF001826,4706-AXVKM,2025-02-17,Loyalty Reward,0.0,No,,New,Yes
OFF001827,5889-JTMUL,2024-08-05,Premium Support,0.0,No,,Loyal,Yes
OFF001828,5889-JTMUL,2023-05-24,10% Discount,28.51,No,,Loyal,Yes
OFF001829,5889-JTMUL,2025-01-22,30% Discount,19.01,Yes,2025-01-23,Loyal,Yes
OFF001830,9026-RNUJS,2023-10-19,Premium Support,0.0,No,,New,Yes
OFF001831,9026-RNUJS,2024-03-13,Extra 100GB Data,100.0,Yes,2024-03-20,New,Yes
OFF001832,3746-EUBYR,2024-05-04,10% Discount,7.46,Yes,2024-05-09,New,Yes
OFF001833,2332-EFBJY,2024-06-01,10% Discount,3.94,No,,Regular,Yes
OFF001834,2332-EFBJY,2023-04-07,30% Discount,3.94,No,,Regular,Yes
OFF001835,9474-PHLYD,2025-01-23,Premium Support,0.0,No,,Regular,Yes
OFF001836,9474-PHLYD,2023-06-13,30% Discount,17.84,Yes,2023-06-17,Regular,Yes
OFF001837,9474-PHLYD,2023-04-23,Loyalty Reward,0.0,No,,Regular,Yes
OFF001838,2165-VOEGB,2023-07-21,30% Discount,21.04,No,,Loyal,Yes
OFF001839,2165-VOEGB,2024-07-07,Extra 100GB Data,100.0,No,,Loyal,Yes
OFF001840,2165-VOEGB,2025-01-07,30% Discount,21.04,No,,Loyal,Yes
OFF001841,2219-MVUSO,2024-03-25,Cashback ₹500,500.0,No,,New,Yes
OFF001842,8914-RBTSB,2023-09-05,10% Discount,28.14,No,,Regular,Yes
OFF001843,8914-RBTSB,2024-04-25,30% Discount,28.14,No,,Regular,Yes
OFF001844,0963-ZBDRN,2023-09-03,Free Upgrade,0.0,Yes,2023-09-10,Regular,Yes
OFF001845,0963-ZBDRN,2024-01-10,30% Discount,9.62,Yes,2024-01-17,Regular,Yes
OFF001846,0963-ZBDRN,2025-04-09,Loyalty Reward,0.0,No,,Regular,Yes
OFF001847,7594-RQHXR,2024-09-04,Free Installation,0.0,Yes,2024-09-09,New,Yes
OFF001848,7594-RQHXR,2024-09-12,Cashback ₹500,500.0,Yes,2024-09-16,New,Yes
OFF001849,6331-EWIEB,2024-06-24,10% Discount,8.53,Yes,2024-06-28,Regular,Yes
OFF001850,6331-EWIEB,2025-10-09,10% Discount,8.53,Yes,2025-10-16,Regular,Yes
OFF001851,6331-EWIEB,2023-07-02,10% Discount,17.05,No,,Regular,Yes
OFF001852,5998-VVEJY,2025-06-15,Extra 100GB Data,100.0,Yes,2025-06-19,Regular,Yes
OFF001853,5998-VVEJY,2024-03-07,10% Discount,16.1,Yes,2024-03-14,Regular,Yes
OFF001854,1624-NALOJ,2023-08-22,Free Installation,0.0,No,,New,Yes
OFF001855,1624-NALOJ,2024-03-22,Free Installation,0.0,Yes,2024-03-23,New,Yes
OFF001856,1624-NALOJ,2024-12-05,30% Discount,17.96,Yes,2024-12-07,New,Yes
OFF001857,4317-VTEOA,2025-10-02,20% Discount,15.22,Yes,2025-10-04,New,Yes
OFF001858,4317-VTEOA,2023-11-10,10% Discount,15.22,Yes,2023-11-13,New,Yes
OFF001859,1670-SVOWZ,2025-02-02,Premium Support,0.0,Yes,2025-02-06,Regular,Yes
OFF001860,1670-SVOWZ,2023-05-10,10% Discount,26.89,No,,Regular,Yes
OFF001861,1670-SVOWZ,2025-10-11,Premium Support,0.0,Yes,2025-10-16,Regular,Yes
OFF001862,7541-YLXCL,2024-09-18,Premium Support,0.0,No,,Loyal,Yes
OFF001863,7541-YLXCL,2023-02-25,Premium Support,0.0,Yes,2023-02-28,Loyal,Yes
OFF001864,0260-ZDLGK,2023-09-08,Extra 100GB Data,100.0,Yes,2023-09-12,New,Yes
OFF001865,0260-ZDLGK,2023-09-22,Free Installation,0.0,Yes,2023-09-23,New,Yes
OFF001866,8722-NGNBH,2024-09-18,30% Discount,4.0,No,,New,Yes
OFF001867,6210-KBBPI,2024-06-18,Free Upgrade,0.0,No,,New,Yes
OFF001868,6210-KBBPI,2024-06-12,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001869,0133-BMFZO,2024-02-23,Cashback ₹500,500.0,Yes,2024-02-28,New,Yes
OFF001870,0133-BMFZO,2025-11-21,Cashback ₹500,500.0,No,,New,Yes
OFF001871,0133-BMFZO,2025-02-16,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001872,6128-CZOMY,2025-11-04,20% Discount,4.57,Yes,2025-11-10,New,Yes
OFF001873,6128-CZOMY,2023-12-13,Loyalty Reward,0.0,Yes,2023-12-16,New,Yes
OFF001874,9540-JYROE,2025-03-21,Extra 100GB Data,100.0,No,,New,Yes
OFF001875,9540-JYROE,2024-12-03,30% Discount,7.01,Yes,2024-12-10,New,Yes
OFF001876,9540-JYROE,2025-03-21,30% Discount,14.02,No,,New,Yes
OFF001877,2260-USTRB,2024-07-17,30% Discount,14.04,No,,New,Yes
OFF001878,3656-TKRVZ,2024-04-02,20% Discount,11.07,No,,New,Yes
OFF001879,8623-TMRBY,2023-12-08,Free Installation,0.0,No,,Loyal,Yes
OFF001880,8623-TMRBY,2023-02-03,Cashback ₹500,500.0,No,,Loyal,Yes
OFF001881,1501-SGHBW,2025-03-24,Extra 100GB Data,100.0,Yes,2025-03-28,New,Yes
OFF001882,1501-SGHBW,2025-02-22,Cashback ₹500,500.0,No,,New,Yes
OFF001883,3208-YPIOE,2025-03-12,Loyalty Reward,0.0,Yes,2025-03-16,Loyal,Yes
OFF001884,2612-RANWT,2023-08-12,Free Installation,0.0,No,,Regular,Yes
OFF001885,2612-RANWT,2023-06-25,Loyalty Reward,0.0,No,,Regular,Yes
OFF001886,6900-PXRMS,2023-11-23,Extra 100GB Data,100.0,Yes,2023-11-25,Regular,Yes
OFF001887,3346-BRMIS,2024-05-26,Free 3 Months Streaming,0.0,Yes,2024-05-28,Regular,Yes
OFF001888,3346-BRMIS,2023-08-01,Free Upgrade,0.0,No,,Regular,Yes
OFF001889,3346-BRMIS,2024-07-06,Extra 100GB Data,100.0,No,,Regular,Yes
OFF001890,2933-FILNV,2024-03-08,Extra 100GB Data,100.0,Yes,2024-03-11,New,Yes
OFF001891,2933-FILNV,2024-02-11,20% Discount,7.32,Yes,2024-02-13,New,Yes
OFF001892,2933-FILNV,2023-03-02,Free Upgrade,0.0,No,,New,Yes
OFF001893,9986-BONCE,2024-02-15,30% Discount,4.19,Yes,2024-02-21,New,Yes
OFF001894,9986-BONCE,2023-03-24,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001895,2722-JMONI,2025-07-07,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001896,2722-JMONI,2023-09-19,Free Upgrade,0.0,Yes,2023-09-25,New,Yes
OFF001897,2722-JMONI,2023-06-08,Free Installation,0.0,No,,New,Yes
OFF001898,4083-EUGRJ,2023-03-21,Free 3 Months Streaming,0.0,Yes,2023-03-27,New,Yes
OFF001899,7579-OOPEC,2025-06-17,Free Upgrade,0.0,Yes,2025-06-20,New,Yes
OFF001900,1771-OADNZ,2025-12-03,Loyalty Reward,0.0,Yes,2025-12-10,Regular,Yes
OFF001901,1771-OADNZ,2023-03-27,Free Upgrade,0.0,No,,Regular,Yes
OFF001902,0612-RTZZA,2024-08-28,Free Installation,0.0,No,,New,Yes
OFF001903,0612-RTZZA,2023-11-16,Free Installation,0.0,No,,New,Yes
OFF001904,6410-LEFEN,2025-01-23,Free Installation,0.0,Yes,2025-01-28,New,Yes
OFF001905,6410-LEFEN,2025-09-07,Loyalty Reward,0.0,No,,New,Yes
OFF001906,3194-ORPIK,2023-07-01,Cashback ₹500,500.0,Yes,2023-07-07,Loyal,Yes
OFF001907,8816-VXNZD,2025-04-25,10% Discount,15.02,Yes,2025-04-28,New,Yes
OFF001908,8816-VXNZD,2025-06-03,Loyalty Reward,0.0,Yes,2025-06-05,New,Yes
OFF001909,8816-VXNZD,2023-09-23,30% Discount,15.02,No,,New,Yes
OFF001910,9378-FXTIZ,2023-02-03,Cashback ₹500,500.0,Yes,2023-02-08,Loyal,Yes
OFF001911,1723-HKXJQ,2023-05-23,30% Discount,20.35,No,,Loyal,Yes
OFF001912,1723-HKXJQ,2024-04-13,Premium Support,0.0,Yes,2024-04-16,Loyal,Yes
OFF001913,1723-HKXJQ,2023-04-15,Cashback ₹500,500.0,Yes,2023-04-19,Loyal,Yes
OFF001914,7825-GKXMW,2025-02-14,30% Discount,13.74,Yes,2025-02-20,New,Yes
OFF001915,7825-GKXMW,2025-03-12,Loyalty Reward,0.0,No,,New,Yes
OFF001916,1240-KNSEZ,2024-12-12,Extra 100GB Data,100.0,No,,New,Yes
OFF001917,1240-KNSEZ,2023-12-07,Loyalty Reward,0.0,No,,New,Yes
OFF001918,0836-SEYLU,2023-01-01,20% Discount,4.07,No,,New,Yes
OFF001919,0836-SEYLU,2023-04-18,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001920,0836-SEYLU,2023-04-11,Premium Support,0.0,Yes,2023-04-14,New,Yes
OFF001921,4433-JCGCG,2023-01-17,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF001922,4433-JCGCG,2024-10-26,Extra 100GB Data,100.0,No,,Loyal,Yes
OFF001923,4433-JCGCG,2023-09-06,30% Discount,10.1,Yes,2023-09-10,Loyal,Yes
OFF001924,3716-BDVDB,2023-01-07,Extra 100GB Data,100.0,No,,New,Yes
OFF001925,3716-BDVDB,2025-09-24,Free Installation,0.0,Yes,2025-09-28,New,Yes
OFF001926,3716-BDVDB,2024-09-03,Free Installation,0.0,No,,New,Yes
OFF001927,5899-MQZZL,2025-04-16,Premium Support,0.0,Yes,2025-04-19,Regular,Yes
OFF001928,5899-MQZZL,2024-04-10,Cashback ₹500,500.0,No,,Regular,Yes
OFF001929,6849-OYAMU,2025-02-08,Cashback ₹500,500.0,No,,Regular,Yes
OFF001930,9488-HGMJH,2023-12-15,Cashback ₹500,500.0,No,,New,Yes
OFF001931,9488-HGMJH,2023-11-27,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001932,6038-GCYEC,2023-12-16,Free Installation,0.0,Yes,2023-12-17,Regular,Yes
OFF001933,1150-WFARN,2024-10-02,Premium Support,0.0,Yes,2024-10-08,Loyal,Yes
OFF001934,1150-WFARN,2023-06-03,Free Installation,0.0,Yes,2023-06-08,Loyal,Yes
OFF001935,3144-AUDBS,2023-02-01,Free Installation,0.0,Yes,2023-02-03,New,Yes
OFF001936,3144-AUDBS,2023-08-01,Premium Support,0.0,Yes,2023-08-02,New,Yes
OFF001937,3144-AUDBS,2024-04-11,Cashback ₹500,500.0,No,,New,Yes
OFF001938,5616-PRTNT,2023-10-19,Loyalty Reward,0.0,No,,Regular,Yes
OFF001939,4818-QIUFN,2024-03-09,Free 3 Months Streaming,0.0,No,,Regular,Yes
OFF001940,6961-VCPMC,2023-12-07,Premium Support,0.0,Yes,2023-12-14,Loyal,Yes
OFF001941,6961-VCPMC,2023-02-01,Extra 100GB Data,100.0,No,,Loyal,Yes
OFF001942,6961-VCPMC,2024-07-20,Free Installation,0.0,No,,Loyal,Yes
OFF001943,6688-UZPWD,2024-08-14,10% Discount,30.6,No,,New,Yes
OFF001944,6688-UZPWD,2024-11-07,Free Installation,0.0,No,,New,Yes
OFF001945,6688-UZPWD,2024-06-14,Cashback ₹500,500.0,No,,New,Yes
OFF001946,2839-RFSQE,2025-09-11,Free Upgrade,0.0,Yes,2025-09-13,New,Yes
OFF001947,2839-RFSQE,2023-03-21,Cashback ₹500,500.0,No,,New,Yes
OFF001948,2839-RFSQE,2024-12-24,Free Installation,0.0,No,,New,Yes
OFF001949,0968-GSIKN,2023-04-24,Loyalty Reward,0.0,No,,New,Yes
OFF001950,0968-GSIKN,2024-02-10,Free Installation,0.0,No,,New,Yes
OFF001951,1965-DDBWU,2024-02-22,Free 3 Months Streaming,0.0,No,,Regular,Yes
OFF001952,9057-SIHCH,2023-02-14,Premium Support,0.0,No,,New,Yes
OFF001953,9057-SIHCH,2023-08-18,Premium Support,0.0,Yes,2023-08-25,New,Yes
OFF001954,6771-XWBDM,2025-08-18,Free Installation,0.0,No,,Loyal,Yes
OFF001955,6771-XWBDM,2023-05-11,Loyalty Reward,0.0,Yes,2023-05-16,Loyal,Yes
OFF001956,6771-XWBDM,2023-01-02,30% Discount,20.9,No,,Loyal,Yes
OFF001957,8601-QACRS,2023-05-09,Loyalty Reward,0.0,Yes,2023-05-11,New,Yes
OFF001958,2391-SOORI,2025-03-24,30% Discount,14.8,No,,New,Yes
OFF001959,2391-SOORI,2025-01-08,Free Upgrade,0.0,No,,New,Yes
OFF001960,2391-SOORI,2023-11-02,Loyalty Reward,0.0,No,,New,Yes
OFF001961,2645-QTLMB,2023-09-25,Extra 100GB Data,100.0,Yes,2023-09-28,New,Yes
OFF001962,2645-QTLMB,2023-07-11,Extra 100GB Data,100.0,No,,New,Yes
OFF001963,2645-QTLMB,2025-04-28,Extra 100GB Data,100.0,No,,New,Yes
OFF001964,4806-HIPDW,2025-08-08,Free 3 Months Streaming,0.0,Yes,2025-08-15,New,Yes
OFF001965,4806-HIPDW,2024-07-07,Cashback ₹500,500.0,Yes,2024-07-12,New,Yes
OFF001966,4806-HIPDW,2024-10-10,Premium Support,0.0,No,,New,Yes
OFF001967,4424-TKOPW,2023-12-22,Loyalty Reward,0.0,No,,New,Yes
OFF001968,8443-ZRDBZ,2023-04-06,Premium Support,0.0,No,,New,Yes
OFF001969,9136-ALYBR,2025-06-06,20% Discount,7.33,No,,New,Yes
OFF001970,7479-NITWS,2024-02-01,Cashback ₹500,500.0,Yes,2024-02-02,New,Yes
OFF001971,7479-NITWS,2024-06-08,Free Upgrade,0.0,No,,New,Yes
OFF001972,7479-NITWS,2023-02-05,Free Installation,0.0,Yes,2023-02-10,New,Yes
OFF001973,2959-MJHIC,2024-03-09,30% Discount,24.1,Yes,2024-03-13,New,Yes
OFF001974,4201-JMNGR,2023-07-11,Loyalty Reward,0.0,No,,New,Yes
OFF001975,4201-JMNGR,2025-06-08,Free Installation,0.0,No,,New,Yes
OFF001976,4201-JMNGR,2023-09-25,30% Discount,5.58,No,,New,Yes
OFF001977,5960-WPXQM,2023-08-01,Free 3 Months Streaming,0.0,Yes,2023-08-04,New,Yes
OFF001978,5960-WPXQM,2024-01-26,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001979,5960-WPXQM,2025-01-17,Free 3 Months Streaming,0.0,No,,New,Yes
OFF001980,0684-AOSIH,2025-01-22,Free Upgrade,0.0,No,,New,Yes
OFF001981,0684-AOSIH,2023-03-24,Loyalty Reward,0.0,Yes,2023-03-28,New,Yes
OFF001982,8260-NGFNY,2023-05-08,10% Discount,2.52,No,,New,Yes
OFF001983,8260-NGFNY,2025-05-07,Loyalty Reward,0.0,No,,New,Yes
OFF001984,8260-NGFNY,2025-10-01,Free Upgrade,0.0,No,,New,Yes
OFF001985,1866-RZZQS,2023-01-26,Free Installation,0.0,No,,Loyal,Yes
OFF001986,1866-RZZQS,2025-12-23,Free 3 Months Streaming,0.0,Yes,2025-12-28,Loyal,Yes
OFF001987,8631-NBHFZ,2024-05-20,Free 3 Months Streaming,0.0,Yes,2024-05-25,Loyal,Yes
OFF001988,8631-NBHFZ,2024-01-22,Free Installation,0.0,Yes,2024-01-28,Loyal,Yes
OFF001989,4958-XCBDQ,2025-04-02,Free Installation,0.0,No,,Regular,Yes
OFF001990,8337-UPOAQ,2024-02-25,Loyalty Reward,0.0,No,,New,Yes
OFF001991,8337-UPOAQ,2024-03-25,30% Discount,17.96,No,,New,Yes
OFF001992,8337-UPOAQ,2024-05-08,Free Installation,0.0,No,,New,Yes
OFF001993,1725-IQNIY,2024-10-11,30% Discount,32.92,No,,Loyal,Yes
OFF001994,6598-RFFVI,2024-04-13,Cashback ₹500,500.0,Yes,2024-04-14,New,Yes
OFF001995,6598-RFFVI,2024-10-10,Free 3 Months Streaming,0.0,Yes,2024-10-13,New,Yes
OFF001996,6712-OAWRH,2023-12-19,30% Discount,9.12,No,,Regular,Yes
OFF001997,6712-OAWRH,2025-11-04,Extra 100GB Data,100.0,Yes,2025-11-09,Regular,Yes
OFF001998,6712-OAWRH,2024-11-11,30% Discount,18.25,No,,Regular,Yes
OFF001999,8614-VGMMV,2023-03-12,Loyalty Reward,0.0,No,,Regular,Yes
OFF002000,8614-VGMMV,2023-07-28,Cashback ₹500,500.0,No,,Regular,Yes
OFF002001,2930-UOTMB,2023-12-12,10% Discount,13.05,No,,Regular,Yes
OFF002002,2930-UOTMB,2024-02-25,Loyalty Reward,0.0,Yes,2024-02-28,Regular,Yes
OFF002003,2930-UOTMB,2024-04-17,Extra 100GB Data,100.0,No,,Regular,Yes
OFF002004,5914-DVBWJ,2024-08-27,Loyalty Reward,0.0,Yes,2024-08-28,Regular,Yes
OFF002005,2533-QVMSK,2023-09-21,20% Discount,28.23,No,,Loyal,Yes
OFF002006,8644-XLFBW,2025-01-08,Free 3 Months Streaming,0.0,No,,New,Yes
OFF002007,8644-XLFBW,2023-06-18,Extra 100GB Data,100.0,Yes,2023-06-22,New,Yes
OFF002008,8625-AZYZY,2024-08-13,Loyalty Reward,0.0,No,,Regular,Yes
OFF002009,9306-CPCBC,2023-11-13,10% Discount,7.43,No,,New,Yes
OFF002010,1833-VGRUM,2023-12-19,Loyalty Reward,0.0,No,,New,Yes
OFF002011,1833-VGRUM,2023-07-12,Free Installation,0.0,Yes,2023-07-14,New,Yes
OFF002012,1833-VGRUM,2025-09-03,Cashback ₹500,500.0,Yes,2025-09-06,New,Yes
OFF002013,8374-XGEJJ,2024-01-04,20% Discount,30.3,No,,Loyal,Yes
OFF002014,8374-XGEJJ,2024-03-01,Premium Support,0.0,No,,Loyal,Yes
OFF002015,8374-XGEJJ,2023-04-28,Loyalty Reward,0.0,No,,Loyal,Yes
OFF002016,2656-TABEH,2025-09-12,Extra 100GB Data,100.0,Yes,2025-09-17,New,Yes
OFF002017,6946-LMSQS,2024-03-10,Extra 100GB Data,100.0,No,,Regular,Yes
OFF002018,6946-LMSQS,2025-07-24,10% Discount,8.9,No,,Regular,Yes
OFF002019,2325-ZUSFD,2024-09-05,Cashback ₹500,500.0,No,,Loyal,Yes
OFF002020,2325-ZUSFD,2023-11-10,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF002021,3932-CMDTD,2025-01-04,Free Upgrade,0.0,No,,New,Yes
OFF002022,4039-HEUNW,2024-12-02,Loyalty Reward,0.0,No,,Loyal,Yes
OFF002023,4039-HEUNW,2024-05-06,Loyalty Reward,0.0,No,,Loyal,Yes
OFF002024,0812-WUPTB,2024-05-19,Free Installation,0.0,No,,New,Yes
OFF002025,3594-UVONA,2025-09-06,Free Installation,0.0,No,,Regular,Yes
OFF002026,3594-UVONA,2025-07-17,Cashback ₹500,500.0,No,,Regular,Yes
OFF002027,3594-UVONA,2025-04-09,Free Installation,0.0,No,,Regular,Yes
OFF002028,0004-TLHLJ,2025-07-27,10% Discount,14.78,Yes,2025-07-28,New,Yes
OFF002029,0004-TLHLJ,2025-01-09,Premium Support,0.0,No,,New,Yes
OFF002030,0004-TLHLJ,2024-05-21,Free Installation,0.0,Yes,2024-05-22,New,Yes
OFF002031,5089-IFSDP,2025-10-19,10% Discount,32.84,No,,Loyal,Yes
OFF002032,5089-IFSDP,2025-02-12,Premium Support,0.0,No,,Loyal,Yes
OFF002033,5089-IFSDP,2024-12-27,30% Discount,21.89,No,,Loyal,Yes
OFF002034,4817-VYYWS,2023-02-15,20% Discount,20.04,Yes,2023-02-16,Regular,Yes
OFF002035,4817-VYYWS,2023-09-16,Free Upgrade,0.0,No,,Regular,Yes
OFF002036,4817-VYYWS,2025-11-09,Free Upgrade,0.0,No,,Regular,Yes
OFF002037,1396-QWFBJ,2023-02-18,20% Discount,22.21,No,,Regular,Yes
OFF002038,1396-QWFBJ,2025-09-20,20% Discount,14.81,No,,Regular,Yes
OFF002039,5299-SJCZT,2025-12-19,Cashback ₹500,500.0,No,,New,Yes
OFF002040,5299-SJCZT,2024-07-21,Free 3 Months Streaming,0.0,Yes,2024-07-28,New,Yes
OFF002041,2403-BCASL,2025-05-24,Free Upgrade,0.0,No,,Loyal,Yes
OFF002042,2403-BCASL,2023-03-18,Premium Support,0.0,Yes,2023-03-21,Loyal,Yes
OFF002043,2403-BCASL,2023-01-10,20% Discount,11.2,No,,Loyal,Yes
OFF002044,2898-LSJGD,2025-08-09,Free Upgrade,0.0,No,,Regular,Yes
OFF002045,2898-LSJGD,2024-05-11,10% Discount,5.6,Yes,2024-05-18,Regular,Yes
OFF002046,2898-LSJGD,2025-02-28,Free Installation,0.0,Yes,2025-02-28,Regular,Yes
OFF002047,7359-PTSXY,2023-08-23,Extra 100GB Data,100.0,No,,New,Yes
OFF002048,7359-PTSXY,2025-07-26,Extra 100GB Data,100.0,Yes,2025-07-28,New,Yes
OFF002049,4503-BDXBD,2023-07-04,30% Discount,22.48,No,,New,Yes
OFF002050,4503-BDXBD,2024-04-19,Premium Support,0.0,Yes,2024-04-26,New,Yes
OFF002051,6086-ESGRL,2023-12-02,10% Discount,24.05,Yes,2023-12-09,New,Yes
OFF002052,3886-CERTZ,2024-11-01,Free Installation,0.0,Yes,2024-11-05,Loyal,Yes
OFF002053,5759-RCVCB,2023-12-22,Loyalty Reward,0.0,Yes,2023-12-28,New,Yes
OFF002054,5759-RCVCB,2024-06-10,Extra 100GB Data,100.0,No,,New,Yes
OFF002055,6372-RFVNS,2024-03-13,Cashback ₹500,500.0,No,,New,Yes
OFF002056,6372-RFVNS,2025-04-21,Extra 100GB Data,100.0,No,,New,Yes
OFF002057,6372-RFVNS,2023-04-09,Loyalty Reward,0.0,Yes,2023-04-16,New,Yes
OFF002058,8938-UMKPI,2023-03-02,Loyalty Reward,0.0,Yes,2023-03-04,Loyal,Yes
OFF002059,8938-UMKPI,2025-09-23,20% Discount,10.64,No,,Loyal,Yes
OFF002060,0991-BRRFB,2023-07-28,Premium Support,0.0,No,,Regular,Yes
OFF002061,0991-BRRFB,2025-01-14,Free Installation,0.0,No,,Regular,Yes
OFF002062,3871-IKPYH,2024-09-04,30% Discount,13.82,No,,New,Yes
OFF002063,6319-IEJWJ,2025-10-24,20% Discount,27.06,No,,Regular,Yes
OFF002064,6319-IEJWJ,2025-03-06,Loyalty Reward,0.0,Yes,2025-03-10,Regular,Yes
OFF002065,9025-AOMKI,2024-08-13,Free Installation,0.0,No,,New,Yes
OFF002066,9025-AOMKI,2023-03-10,Extra 100GB Data,100.0,No,,New,Yes
OFF002067,5275-SQEIZ,2024-04-14,Free Upgrade,0.0,No,,New,Yes
OFF002068,5275-SQEIZ,2024-02-04,Premium Support,0.0,Yes,2024-02-10,New,Yes
OFF002069,7716-YTYHG,2025-03-28,30% Discount,16.41,No,,Loyal,Yes
OFF002070,7716-YTYHG,2025-11-16,Free Installation,0.0,No,,Loyal,Yes
OFF002071,7716-YTYHG,2024-07-03,Free 3 Months Streaming,0.0,No,,Loyal,Yes
OFF002072,4390-KYULV,2024-04-04,Free Upgrade,0.0,No,,New,Yes
OFF002073,4390-KYULV,2024-06-14,20% Discount,4.11,Yes,2024-06-19,New,Yes
OFF002074,1304-NECVQ,2023-03-05,Free 3 Months Streaming,0.0,No,,New,Yes
OFF002075,8945-GRKHX,2025-05-02,Cashback ₹500,500.0,No,,New,Yes
OFF002076,6959-UWKHF,2025-04-21,10% Discount,12.87,No,,New,Yes
OFF002077,3815-SLMEF,2025-07-05,20% Discount,10.28,No,,New,Yes
OFF002078,3815-SLMEF,2023-03-09,Free Upgrade,0.0,No,,New,Yes
OFF002079,3815-SLMEF,2025-11-12,10% Discount,3.43,No,,New,Yes
OFF002080,5154-VEKBL,2023-01-12,Free Upgrade,0.0,No,,New,Yes
OFF002081,5154-VEKBL,2025-12-15,Loyalty Reward,0.0,Yes,2025-12-16,New,Yes
OFF002082,5154-VEKBL,2023-01-15,30% Discount,5.85,No,,New,Yes
OFF002083,5655-JSMZM,2023-05-14,20% Discount,28.86,Yes,2023-05-21,Loyal,Yes
OFF002084,5655-JSMZM,2025-04-06,Free Upgrade,0.0,Yes,2025-04-13,Loyal,Yes
OFF002085,5655-JSMZM,2023-02-15,Extra 100GB Data,100.0,No,,Loyal,Yes
OFF002086,4505-EXZHB,2023-06-03,Free 3 Months Streaming,0.0,Yes,2023-06-06,New,Yes
OFF002087,4505-EXZHB,2023-03-05,Loyalty Reward,0.0,No,,New,Yes
OFF002088,4505-EXZHB,2025-12-12,Cashback ₹500,500.0,Yes,2025-12-19,New,Yes
OFF002089,4587-VVTOX,2024-01-10,10% Discount,31.59,Yes,2024-01-11,New,Yes
OFF002090,4587-VVTOX,2025-08-05,Cashback ₹500,500.0,No,,New,Yes
OFF002091,4587-VVTOX,2024-11-11,Premium Support,0.0,No,,New,Yes
OFF002092,4652-NNHNY,2025-11-25,Free 3 Months Streaming,0.0,Yes,2025-11-27,Regular,Yes
OFF002093,4652-NNHNY,2023-07-02,Extra 100GB Data,100.0,No,,Regular,Yes
OFF002094,8972-HJWNV,2025-08-27,20% Discount,8.46,No,,New,Yes
OFF002095,8972-HJWNV,2024-06-25,Loyalty Reward,0.0,No,,New,Yes
OFF002096,8972-HJWNV,2025-02-27,Free 3 Months Streaming,0.0,No,,New,Yes
OFF002097,8515-OCTJS,2023-02-18,20% Discount,2.48,No,,Regular,Yes
OFF002098,8515-OCTJS,2024-06-06,Free Upgrade,0.0,No,,Regular,Yes
OFF002099,2860-RANUS,2025-07-23,20% Discount,17.16,No,,Regular,Yes
OFF002100,2860-RANUS,2025-09-14,Extra 100GB Data,100.0,No,,Regular,Yes
OFF002101,2860-RANUS,2023-05-13,Loyalty Reward,0.0,No,,Regular,Yes
OFF002102,5261-QSHQM,2025-08-10,Cashback ₹500,500.0,Yes,2025-08-17,New,Yes
OFF002103,5261-QSHQM,2024-05-11,Loyalty Reward,0.0,Yes,2024-05-16,New,Yes
OFF002104,8868-WOZGU,2025-02-14,Free Upgrade,0.0,Yes,2025-02-16,Regular,Yes
OFF002105,8868-WOZGU,2025-12-04,Free Upgrade,0.0,No,,Regular,Yes
OFF002106,1334-FJSVR,2024-07-01,Extra 100GB Data,100.0,Yes,2024-07-03,New,Yes
OFF002107,1334-FJSVR,2025-09-26,Free Installation,0.0,Yes,2025-09-28,New,Yes
OFF002108,1334-FJSVR,2023-10-28,Free Installation,0.0,Yes,2023-10-28,New,Yes
